,ID,NL,MR,PRED,MONOTONIC
29,129,"['quanti', 'ε', 'fiumi', 'scorrono', 'in', 'stati', 'che', 'confinano', 'con', 'il', 'colorado']",answer count river traverse_2 state next_to_2 stateid(colorado),answer count river traverse_2 state next_to_2 stateid(colorado),1
30,133,"['quanti', 'ε', 'stati', 'sono', 'di', 'fianco', 'a', 'grandi', 'fiumi']",answer count state next_to_2 major river(all),answer count state next_to_2 major river,1
31,139,"['quanti', 'ε', 'stati', 'confinano', 'con', 'il', 'colorado', 'e', 'confinano', 'con', 'il', 'new', 'mexico']",answer count state next_to_2 stateid(colorado) intersection next_to_2 stateid(new mexico),answer count state next_to_2 stateid(colorado) next_to_2 stateid(new mexico),0
32,142,"['quanti', 'ε', 'stati', 'confinano', 'con', 'lo', 'stato', 'la', 'cui', 'capitale', 'ε', 'è', 'boston']","answer count state next_to_2 state loc_1 capital cityid(boston, _)","answer count state next_to_2 state(all) capital cityid(boston, _)",1
33,145,"['quanti', 'ε', 'stati', 'confinano', 'con', 'lo', 'stato', 'più', 'grande']",answer count state next_to_2 state(all) largest,answer count state next_to_2 state(all) largest,0
34,147,"['quanti', 'ε', 'stati', 'confinano', 'con', 'lo', 'stato', 'che', 'confina', 'con', 'più', 'stati']",answer count state next_to_2 state next_to_2 most state(all),answer count state next_to_2 state(all) next_to_2 most state(all),1
35,148,"['quanti', 'ε', 'stati', 'confinano', 'con', 'lo', 'stato', 'con', 'la', 'popolazione', 'più', 'grande']",answer count state next_to_2 state(all) population_1 largest_one,answer count state next_to_2 state(all) population_1 largest_one,0
36,149,"['quanti', 'ε', 'stati', 'non', 'hanno', 'fiumi']",answer count state(all) exclude loc_1 river(all),answer count state river(all),0
37,159,"['quanti', 'ε', 'stati', 'hanno', 'una', 'città', 'chiamata', 'rochester']","answer count state loc_1 city cityid(rochester, _)","answer count state loc_2 city(all) cityid(rochester, _)",1
38,160,"['quanti', 'ε', 'stati', 'hanno', 'una', 'città', 'chiamata', 'springfield']","answer count state loc_1 city cityid(springfield, _)","answer count state loc_1 city(all) cityid(springfield, _)",1
39,161,"['quanti', 'ε', 'stati', 'hanno', 'un', 'picco', 'più', 'alto', 'che', 'il', 'picco', 'più', 'alto', 'dello', 'stato', 'con', 'la', 'capitale', 'ε', 'più', 'grande', 'in', 'usa']",answer count state loc_1 place higher_2 place highest loc_2 state loc_1 capital city largest loc_2 countryid(usa),answer count state loc_1 place highest place highest state(all) capital largest loc_2 countryid(usa),0
40,162,"['quanti', 'ε', 'stati', 'hanno', 'città', 'chiamate', 'austin']","answer count state loc_1 city cityid(austin, _)","answer count state city cityid(austin, _)",1
41,163,"['quanti', 'ε', 'stati', 'hanno', 'città', 'o', 'cittadine', 'chiamate', 'springfield']","answer count state loc_1 city cityid(springfield, _)","answer count state city city cityid(springfield, _)",1
42,164,"['quanti', 'ε', 'stati', 'hanno', 'fiumi', 'importanti']",answer count state loc_1 river(all) major,answer count state river(all),0
43,165,"['attraverso', 'quanti', 'ε', 'stati', 'in', 'us', 'scorre', 'il', 'fiume', 'più', 'corto']",traverse_1 intersection answer count state loc_2 countryid(usa) river(all) shortest,traverse_1 answer count state loc_2 countryid(usa) river shortest,0
44,168,"['quanto', 'è', 'alto', 'il', 'picco', 'più', 'alto', 'in', 'montana']",answer elevation_1 place highest loc_2 stateid(montana),answer elevation_1 place highest loc_2 stateid(montana),0
45,170,"['in', 'che', 'stato', 'è', 'il', 'picco', 'più', 'alto', 'in', 'usa']",answer loc_1 state place highest loc_2 countryid(usa),loc_1 state place highest loc_2 countryid(usa),0
46,181,"['nomina', 'gli', 'stati', 'che', 'non', 'hanno', 'stati', 'intorno']",answer state(all) exclude state(all) next_to_2,answer state state next_to_2,0
47,185,"['tra', 'gli', 'stati', 'bagnati', 'dal', 'fiume', 'mississippi', 'quale', 'ha', 'il', 'punto', 'più', 'basso']",loc_2 state traverse_1 riverid(mississippi) answer state loc_1 place lowest,state next_to_2 riverid(mississippi) answer place(all) lowest,0
48,189,"['sacramento', 'è', 'la', 'capitale', 'ε', 'di', 'quale', 'stato']","cityid(sacramento, _) loc_1 capital answer state","cityid(sacramento, _) capital loc_2 answer state(all)",0
49,196,"['tramite', 'quali', 'stati', 'scorre', 'il', 'fiume', 'più', 'lungo', 'in', 'texas']",traverse_1 answer state river longest loc_2 stateid(texas),traverse_1 answer state river longest loc_2 stateid(texas),0
50,202,"['quali', 'sono', 'le', 'capitali', 'degli', 'stati', 'che', 'confinano', 'con', 'il', 'texas']",answer capital city loc_2 state next_to_2 stateid(texas),answer capital state next_to_2 stateid(texas),1
51,204,"['quali', 'sono', 'le', 'capitali', 'degli', 'stati', 'che', 'confinano', 'con', 'il', 'missouri']",answer capital loc_2 state next_to_2 stateid(missouri),answer capital state next_to_2 stateid(missouri),1
52,205,"['quali', 'sono', 'le', 'capitali', 'degli', 'stati', 'che', 'confinano', 'con', 'il', 'texas']",answer capital loc_2 state next_to_2 stateid(texas),answer capital state next_to_2 stateid(texas),1
53,207,"['quali', 'sono', 'le', 'città', 'in', 'stati', 'attraverso', 'cui', 'scorre', 'il', 'mississippi']",answer city loc_2 state traverse_1 riverid(mississippi),answer city state traverse_1 riverid(mississippi),1
54,208,"['quali', 'sono', 'le', 'città', 'dello', 'stato', 'con', 'il', 'picco', 'più', 'alto']",answer city loc_2 state loc_1 place(all) highest,answer city state(all) loc_1 place(all) highest,0
55,210,"['quali', 'sono', 'i', 'picchi', 'più', 'alti', 'degli', 'stati', 'intorno', 'a', 'mississippi']",answer place highest loc_2 state next_to_2 stateid(mississippi),answer place highest loc_2 state next_to_2 stateid(mississippi),0
56,211,"['quali', 'sono', 'i', 'laghi', 'negli', 'stati', 'che', 'confinano', 'con', 'il', 'texas']",answer lake loc_2 state next_to_2 stateid(texas),answer lake loc_2 state next_to_2 stateid(texas),1
57,212,"['quali', 'sono', 'le', 'città', 'più', 'grandi', 'negli', 'stati', 'che', 'confinano', 'con', 'lo', 'stato', 'più', 'grande']",answer city largest loc_2 state next_to_2 state(all) largest,answer city largest loc_2 state next_to_2 state(all) largest,0
58,225,"['quali', 'sono', 'le', 'grandi', 'città', 'negli', 'stati', 'attraverso', 'i', 'quali', 'scorre', 'il', 'mississippi']",answer major city loc_2 state traverse_1 riverid(mississippi),answer major city loc_2 state traverse_1 answer riverid(mississippi),1
59,227,"['quali', 'sono', 'le', 'grandi', 'città', 'nello', 'stato', 'più', 'grande']",answer major city loc_2 state(all) largest,answer major city loc_2 state(all) largest,0
60,228,"['quali', 'sono', 'le', 'grandi', 'città', 'nello', 'stato', 'più', 'piccolo', 'in', 'us']",answer major city loc_2 state smallest loc_2 countryid(usa),answer major city loc_2 state smallest loc_2 countryid(usa),0
61,230,"['quali', 'sono', 'le', 'grandi', 'città', 'negli', 'stati', 'attraverso', 'i', 'quali', 'scorre', 'il', 'grande', 'fiume', 'in', 'virginia']",answer major city loc_2 state traverse_1 major river loc_2 stateid(virginia),answer major city loc_2 state traverse_1 answer major river loc_2 stateid(virginia),1
62,244,"['quale', 'è', 'la', 'popolazione', 'delle', 'grandi', 'città', 'in', 'montana']",answer population_1 major city loc_2 stateid(montana),answer population_1 major city loc_2 stateid(montana),1
63,250,"['quale', 'è', 'la', 'popolazione', 'delle', 'grandi', 'città', 'del', 'texas']",answer population_1 major city loc_2 stateid(texas),answer population_1 major city loc_2 stateid(texas),1
64,260,"['quali', 'sono', 'gli', 'stati', 'che', 'confinano', 'con', 'lo', 'stato', 'con', 'la', 'popolazione', 'più', 'grande']",answer state next_to_2 state(all) population_1 largest_one,answer state next_to_2 state(all) population_1 largest_one,0
65,268,"['quali', 'città', 'in', 'texas', 'hanno', 'il', 'numero', 'ε', 'più', 'alto', 'di', 'cittadini']",answer city loc_2 stateid(texas) largest_one population_1,answer city stateid(texas) count largest_one population_1,0
66,269,"['quali', 'città', 'in', 'texas', 'hanno', 'la', 'popolazione', 'più', 'grande']",answer city loc_2 stateid(texas) population_1 largest_one,answer city stateid(texas) population_1 largest_one,0
67,273,"['quale', 'città', 'in', 'usa', 'ha', 'la', 'densità', 'di', 'popolazione', 'più', 'elevata']",answer city loc_2 countryid(usa) density_1 largest_one,answer city(all) density_1 largest_one,0
68,275,"['quale', 'è', 'la', 'capitale', 'ε', 'dello', 'stato', 'con', 'il', 'punto', 'più', 'basso']",answer capital loc_2 state loc_1 place(all) lowest,answer capital loc_2 state loc_1 place(all) lowest,0
69,292,"['quale', 'è', 'l', 'area', 'dello', 'stato', 'con', 'capitale', 'ε', 'albany']","answer area_1 state loc_1 capital cityid(albany, _)",answer area_1 state capital,1
70,300,"['quale', 'è', 'la', 'più', 'grande', 'città', 'americana', 'in', 'uno', 'stato', 'con', 'un', 'fiume']",answer largest city loc_2 state loc_1 river(all),answer largest city loc_2 state loc_1 river(all),1
71,301,"['quale', 'è', 'la', 'più', 'grande', 'capitale', 'ε', 'in', 'usa']",answer largest capital city loc_2 countryid(usa),answer largest capital loc_2 countryid(usa),1
72,309,"['quale', 'è', 'la', 'città', 'più', 'grande', 'nello', 'stato', 'più', 'piccolo']",answer city largest loc_2 state(all) smallest,answer city largest loc_2 state(all) smallest,0
73,318,"['quale', 'è', 'la', 'capitale', 'ε', 'dello', 'stato', 'più', 'grande', 'in', 'usa']",answer capital city loc_2 state largest loc_2 countryid(usa),answer capital loc_2 state largest loc_2 countryid(usa),0
74,336,"['quale', 'è', 'la', 'capitale', 'ε', 'degli', 'stati', 'che', 'hanno', 'città', 'chiamate', 'durham']","answer capital loc_2 state loc_1 city cityid(durham, _)","answer capital loc_2 state city cityid(new york, _)",1
75,343,"['quale', 'è', 'la', 'capitale', 'ε', 'dello', 'stato', 'che', 'confina', 'con', 'più', 'stati']",answer capital loc_2 state next_to_2 most state(all),answer capital loc_2 state(all) next_to_2 most state(all),0
76,344,"['quale', 'è', 'la', 'capitale', 'ε', 'dello', 'stato', 'che', 'confina', 'con', 'lo', 'stato', 'che', 'confina', 'con', 'il', 'texas']",answer capital loc_2 state next_to_2 state next_to_2 stateid(texas),answer capital loc_2 state next_to_2 state next_to_2 stateid(texas),1
77,345,"['quale', 'è', 'la', 'capitale', 'ε', 'dello', 'stato', 'con', 'la', 'più', 'alta', 'elevazione']",answer capital loc_2 state loc_1 highest place(all),answer capital loc_2 state(all) largest_one place(all),1
78,346,"['quale', 'è', 'la', 'capitale', 'ε', 'dello', 'stato', 'con', 'il', 'picco', 'più', 'alto']",answer capital loc_2 state loc_1 place(all) highest,answer capital loc_2 state(all) loc_1 place highest,0
79,347,"['quale', 'è', 'la', 'capitale', 'ε', 'dello', 'stato', 'con', 'la', 'più', 'grande', 'popolazione']",answer capital loc_2 state(all) largest_one population_1,answer capital loc_2 state(all) largest_one population_1,0
80,348,"['quale', 'è', 'la', 'capitale', 'ε', 'dello', 'stato', 'con', 'la', 'più', 'grande', 'densità', 'di', 'popolazione']",answer capital loc_2 state(all) largest_one density_1,answer capital loc_2 state(all) largest_one density_1,0
81,349,"['quale', 'è', 'la', 'capitale', 'ε', 'dello', 'stato', 'con', 'il', 'fiume', 'più', 'lungo']",answer capital loc_2 state loc_1 river(all) longest,answer capital loc_2 state(all) loc_1 river(all) longest,0
82,350,"['quale', 'è', 'la', 'capitale', 'ε', 'dello', 'stato', 'con', 'più', 'abitanti']",answer capital loc_2 state(all) largest_one population_1,answer capital loc_2 state(all) largest_one population_1,0
83,354,"['quale', 'è', 'la', 'città', 'in', 'texas', 'con', 'la', 'popolazione', 'più', 'grande']",answer city loc_2 stateid(texas) population_1 largest_one,answer city loc_2 stateid(texas) population_1 largest_one,0
84,361,"['quale', 'è', 'la', 'elevazione', 'del', 'picco', 'più', 'alto', 'in', 'usa']",answer elevation_1 place highest loc_2 countryid(usa),answer elevation_1 place highest loc_2 countryid(usa),0
85,363,"['quale', 'è', 'la', 'altezza', 'della', 'montagna', 'più', 'alta', 'in', 'texas']",answer elevation_1 mountain highest loc_2 stateid(texas),answer elevation_1 mountain highest loc_2 stateid(texas),0
86,364,"['quale', 'è', 'la', 'altezza', 'del', 'picco', 'più', 'alto', 'in', 'usa']",answer elevation_1 place highest loc_2 countryid(usa),answer elevation_1 place highest loc_2 countryid(usa),0
87,376,"['quale', 'è', 'il', 'picco', 'più', 'alto', 'in', 'ogni', 'stato', 'il', 'cui', 'punto', 'più', 'basso', 'è', 'il', 'livello', 'del', 'mare']",answer place highest loc_2 state loc_1 place elevation_2 0,answer place highest loc_2 state place lowest place(all),0
88,386,"['quale', 'è', 'il', 'picco', 'più', 'alto', 'in', 'uno', 'stato', 'che', 'confina', 'con', 'la', 'georgia']",answer place highest loc_2 state next_to_2 stateid(georgia),answer place highest loc_2 state next_to_2 stateid(georgia),0
89,389,"['quale', 'è', 'il', 'picco', 'più', 'alto', 'nello', 'stato', 'più', 'piccolo']",answer place highest loc_2 state(all) smallest,answer place highest loc_2 state(all) smallest,0
90,390,"['quale', 'è', 'il', 'picco', 'più', 'alto', 'nello', 'stato', 'con', 'capitale', 'ε', 'austin']","answer place highest loc_2 state loc_1 capital cityid(austin, _)","answer place highest loc_2 state capital cityid(austin, _)",0
91,391,"['quale', 'è', 'il', 'picco', 'più', 'alto', 'nello', 'stato', 'con', 'capitale', 'ε', 'des', 'moines']","answer place highest loc_2 state loc_1 capital cityid(des moines, _)",answer place highest loc_2 state capital loc_2,0
92,392,"['quale', 'è', 'il', 'picco', 'più', 'alto', 'nello', 'stato', 'con', 'capitale', 'ε', 'des', 'moines']","answer place highest loc_2 state loc_1 capital cityid(des moines, _)",answer place highest loc_2 state capital loc_2,0
93,393,"['quale', 'è', 'il', 'picco', 'più', 'alto', 'nello', 'stato', 'con', 'più', 'fiumi']",answer place highest traverse_1 loc_2 state most river(all),answer place highest loc_2 state(all) most river(all),0
94,394,"['quale', 'è', 'il', 'picco', 'più', 'alto', 'nello', 'stato', 'con', 'la', 'più', 'piccola', 'popolazione']",answer place highest loc_2 state(all) smallest_one population_1,answer place highest loc_2 state(all) smallest_one population_1,0
95,395,"['quale', 'è', 'il', 'picco', 'più', 'alto', 'negli', 'stati', 'che', 'confinano', 'con', 'il', 'colorado']",answer place highest loc_2 state next_to_2 stateid(colorado),answer place highest loc_2 state next_to_2 stateid(colorado),0
96,401,"['quale', 'è', 'il', 'picco', 'più', 'alto', 'dello', 'stato', 'con', 'la', 'area', 'più', 'larga']",answer place highest loc_2 state(all) area_1 largest_one,answer high_point_1 state(all) area_1 largest_one,0
97,402,"['quale', 'è', 'il', 'picco', 'più', 'alto', 'dello', 'stato', 'con', 'la', 'più', 'piccola', 'densità', 'di', 'popolazione']",answer place highest loc_2 state(all) smallest_one density_1,answer high_point_1 state(all) smallest_one density_1,0
98,405,"['quale', 'è', 'la', 'capitale', 'ε', 'più', 'grossa', 'in', 'usa']",answer capital city largest loc_2 countryid(usa),answer capital largest loc_2 countryid(usa),0
99,406,"['quale', 'è', 'la', 'città', 'più', 'grossa', 'in', 'uno', 'stato', 'con', 'cui', 'confina', 'il', 'texas']",answer city largest loc_2 state next_to_2 stateid(texas),answer city largest loc_2 state next_to_2 stateid(texas),0
100,410,"['quale', 'è', 'la', 'città', 'più', 'popolosa', 'in', 'minnesota']",answer city largest_one population_1 loc_2 stateid(minnesota),answer city population_1 loc_2 stateid(minnesota),0
101,413,"['quale', 'è', 'la', 'città', 'più', 'grossa', 'nello', 'stato', 'più', 'piccolo', 'attraverso', 'cui', 'scorre', 'il', 'mississippi']",answer city largest loc_2 state smallest traverse_1 riverid(mississippi),answer city largest loc_2 state smallest traverse_1 riverid(mississippi),0
102,414,"['quale', 'è', 'la', 'città', 'più', 'grossa', 'negli', 'stati', 'che', 'confinano', 'con', 'la', 'california']",answer city largest loc_2 state next_to_2 stateid(california),answer city largest loc_2 state next_to_2 stateid(california),0
103,416,"['quale', 'è', 'la', 'città', 'più', 'grossa', 'nello', 'stato', 'più', 'piccolo', 'in', 'usa']",answer city largest loc_2 state smallest loc_2 countryid(usa),answer city largest loc_2 state smallest loc_2 countryid(usa),0
104,429,"['quale', 'è', 'lo', 'stato', 'più', 'grande', 'che', 'confina', 'con', 'lo', 'stato', 'con', 'la', 'popolazione', 'più', 'grande']",answer state largest next_to_2 state(all) population_1 largest_one,answer state(all) largest_one next_to_2 state(all) population_1 largest_one,0
105,430,"['quale', 'è', 'lo', 'stato', 'più', 'grande', 'che', 'confina', 'con', 'lo', 'stato', 'con', 'il', 'punto', 'più', 'basso', 'in', 'usa']",answer state largest next_to_2 state loc_1 place lowest loc_2 countryid(usa),answer state largest next_to_2 state place(all) lowest loc_2 countryid(usa),0
106,434,"['quale', 'è', 'la', 'lunghezza', 'del', 'fiume', 'colorado', 'in', 'texas']",answer intersection len river riverid(colorado) loc_2 stateid(texas),answer len riverid(colorado) stateid(texas),0
107,435,"['quale', 'è', 'la', 'lunghezza', 'del', 'fiume', 'più', 'lungo', 'in', 'usa']",answer len river longest loc_2 countryid(usa),answer len river longest loc_2 countryid(usa),0
108,436,"['quale', 'è', 'la', 'lunghezza', 'del', 'fiume', 'più', 'lungo', 'che', 'attraversa', 'il', 'texas']",answer len river longest traverse_2 stateid(texas),answer len river longest traverse_2 stateid(texas),0
109,438,"['quale', 'è', 'la', 'lunghezza', 'del', 'fiume', 'che', 'scorre', 'attraverso', 'più', 'stati']",answer len river traverse_2 most state(all),answer len river traverse_2 most state(all),0
110,439,"['quale', 'è', 'la', 'lunghezza', 'del', 'fiume', 'che', 'attraversa', 'il', 'maggior', 'numero', 'ε', 'di', 'stati']",answer len river traverse_2 most state(all),answer len river traverse_2 count state(all),0
111,440,"['quale', 'è', 'la', 'lunghezza', 'del', 'fiume', 'che', 'attraversa', 'più', 'stati']",answer len river traverse_2 most state(all),answer len river traverse_2 most state(all),0
112,441,"['quanto', 'è', 'lungo', 'il', 'fiume', 'che', 'attraversa', 'più', 'stati']",answer len river traverse_2 most state(all),answer len river traverse_2 most state(all),0
113,451,"['quale', 'è', 'il', 'fiume', 'più', 'lungo', 'nello', 'stato', 'più', 'grande']",answer river longest loc_2 state(all) largest,answer river longest loc_2 state(all) largest,0
114,452,"['quale', 'è', 'il', 'fiume', 'più', 'lungo', 'nello', 'stato', 'più', 'piccolo', 'in', 'usa']",answer river longest loc_2 state smallest loc_2 countryid(usa),answer river longest loc_2 state smallest loc_2 countryid(usa),0
115,453,"['quale', 'è', 'il', 'fiume', 'più', 'lungo', 'nello', 'stato', 'con', 'il', 'picco', 'più', 'alto']",answer river longest loc_2 state loc_1 place(all) highest,answer river longest loc_2 state(all) place highest,0
116,454,"['quale', 'è', 'il', 'fiume', 'più', 'lungo', 'nello', 'stato', 'con', 'più', 'grandi', 'città']",answer river longest loc_2 state loc_1 most major city(all),answer river longest loc_2 state(all) major city(all),0
117,455,"['quale', 'è', 'il', 'fiume', 'più', 'lungo', 'negli', 'stati', 'che', 'confinano', 'con', 'il', 'nebraska']",answer river longest loc_2 state next_to_2 stateid(nebraska),answer river longest loc_2 state next_to_2 stateid(nebraska),0
118,458,"['quale', 'è', 'il', 'fiume', 'più', 'lungo', 'che', 'non', 'scorre', 'attraverso', 'il', 'texas']",answer river(all) longest exclude traverse_2 stateid(texas),answer river longest traverse_2 stateid(texas),0
119,459,"['quale', 'è', 'il', 'fiume', 'più', 'lungo', 'che', 'scorre', 'attraverso', 'uno', 'stato', 'che', 'confina', 'con', 'l', 'indiana']",answer river longest traverse_2 state next_to_2 stateid(indiana),answer river longest traverse_2 state next_to_2 stateid(indiana),0
120,461,"['quale', 'è', 'il', 'fiume', 'più', 'lungo', 'che', 'passa', 'gli', 'stati', 'che', 'confinano', 'con', 'lo', 'stato', 'che', 'confina', 'con', 'più', 'stati']",answer river longest traverse_2 state next_to_2 state next_to_2 most state(all),answer river longest traverse_2 state next_to_2 state next_to_2 most state(all),0
121,462,"['quale', 'è', 'il', 'fiume', 'più', 'lungo', 'che', 'attraversa', 'uno', 'stato', 'che', 'confina', 'con', 'il', 'tennessee']",answer river longest traverse_2 state next_to_2 stateid(tennessee),answer river longest traverse_2 state next_to_2 stateid(tennessee),0
122,477,"['quale', 'è', 'il', 'punto', 'più', 'basso', 'di', 'tutti', 'gli', 'stati', 'attraverso', 'cui', 'passa', 'il', 'fiume', 'colorado']",answer place lowest loc_2 state traverse_1 riverid(colorado),answer place lowest loc_2 state traverse_1 riverid(colorado),0
123,479,"['quale', 'è', 'il', 'punto', 'più', 'basso', 'dello', 'stato', 'con', 'la', 'area', 'più', 'grande']",answer place lowest loc_2 state(all) area_1 largest_one,answer place lowest loc_2 state(all) area_1 largest_one,0
124,482,"['quale', 'è', 'la', 'massima', 'elevazione', 'di', 'san', 'francisco']","answer highest place loc_2 cityid(san francisco, _)","answer largest_one elevation_1 cityid(san francisco, _)",1
125,483,"['quale', 'è', 'lo', 'stato', 'più', 'denso', 'in', 'usa']",answer state largest_one density_1 loc_2 countryid(usa),answer state density_1 loc_2 countryid(usa),0
126,484,"['quale', 'è', 'la', 'capitale', 'ε', 'più', 'popolata', 'in', 'usa']",answer capital largest_one population_1 loc_2 countryid(usa),answer capital_1 largest_one population_1 countryid(usa),0
127,485,"['quale', 'è', 'lo', 'stato', 'più', 'popolato', 'che', 'confina', 'con', 'l', 'oklahoma']",answer state largest_one population_1 next_to_2 stateid(oklahoma),answer state largest_one population_1 next_to_2 stateid(oklahoma),0
128,487,"['quale', 'è', 'la', 'città', 'più', 'popolata', 'in', 'texas']",answer city largest_one population_1 loc_2 stateid(texas),answer city largest_one population_1 loc_2 stateid(texas),0
129,488,"['quale', 'è', 'la', 'città', 'più', 'popolata', 'in', 'wyoming']",answer city largest_one population_1 loc_2 stateid(wyoming),answer city largest_one population_1 loc_2 stateid(wyoming),0
130,490,"['quale', 'è', 'lo', 'stato', 'più', 'popolato', 'in', 'usa']",answer state largest_one population_1 loc_2 countryid(usa),answer state largest_one population_1 loc_2 countryid(usa),0
