,ID,NL,MR,PRED,MONOTONIC
43,167,"['how', 'tall', 'is', 'mount', 'mckinley']",answer elevation_1 placeid(mount mckinley),answer elevation_1 placeid(mount mckinley),1
44,168,"['how', 'tall', 'is', 'the', 'highest', 'point', 'in', 'ε', 'montana']",answer elevation_1 highest place loc_2 stateid(montana),answer elevation_1 highest place loc_2 stateid(montana),1
45,172,"['iowa', 'borders', 'how', 'many', 'ε', 'states']",stateid(iowa) next_to_1 answer count state,stateid(iowa) next_to_2 answer count state(all),0
46,179,"['name', 'the', 'major', 'rivers', 'in', 'ε', 'florida']",answer major river loc_2 stateid(florida),answer major river loc_2 stateid(florida),1
47,183,"['number', 'of', 'people', 'in', 'ε', 'boulder']","answer population_1 cityid(boulder, _)","answer population_1 cityid(boulder, _)",1
48,184,"['number', 'of', 'states', 'bordering', 'iowa']",answer count state next_to_2 stateid(iowa),answer state next_to_2 stateid(iowa),1
49,188,"['rivers', 'in', 'ε', 'new', 'york']",answer river loc_2 stateid(new york),river loc_2 stateid(new york),1
50,190,"['san', 'antonio', 'is', 'in', 'ε', 'what', 'ε', 'state']","cityid(san antonio, _) loc_1 answer state","cityid(san jose, _) loc_1 answer state",0
51,195,"['tell', 'me', 'what', 'ε', 'cities', 'are', 'in', 'ε', 'texas']",answer city loc_2 stateid(texas),answer city loc_2 stateid(texas),1
52,196,"['through', 'which', 'ε', 'states', 'does', 'the', 'longest', 'river', 'in', 'ε', 'texas', 'run']",traverse_1 answer state longest river loc_2 stateid(texas),answer state longest river loc_2 stateid(texas) traverse_1,0
53,199,"['what', 'ε', 'are', 'all', 'the', 'rivers', 'in', 'ε', 'texas']",answer river loc_2 stateid(texas),answer river loc_2 stateid(texas),1
54,203,"['what', 'ε', 'is', 'the', 'capital', 'city', 'in', 'ε', 'texas']",answer capital city loc_2 stateid(texas),answer capital city loc_2 stateid(texas),1
55,204,"['what', 'ε', 'are', 'the', 'capitals', 'of', 'states', 'that', 'border', 'missouri']",answer capital loc_2 state next_to_2 stateid(missouri),answer capital loc_2 state next_to_2 stateid(missouri),1
56,207,"['what', 'ε', 'are', 'the', 'cities', 'in', 'ε', 'states', 'through', 'which', 'ε', 'the', 'mississippi', 'runs']",answer city loc_2 state traverse_1 riverid(mississippi),answer city loc_2 state traverse_1 riverid(mississippi),1
57,208,"['what', 'ε', 'are', 'the', 'cities', 'of', 'the', 'state', 'with', 'the', 'highest', 'point']",answer city loc_2 state loc_1 highest place(all),answer city loc_2 state loc_1 highest place(all),1
58,209,"['what', 'ε', 'are', 'the', 'highest', 'points', 'of', 'all', 'the', 'states']",answer highest place loc_2 state(all),answer highest place loc_2 state(all),1
59,213,"['what', 'ε', 'are', 'the', 'major', 'cities', 'in', 'ε', 'alabama']",answer major city loc_2 stateid(alabama),answer major city loc_2 stateid(alabama),1
60,214,"['what', 'ε', 'are', 'the', 'major', 'cities', 'in', 'ε', 'alaska']",answer major city loc_2 stateid(alaska),answer major city loc_2 stateid(alaska),1
61,220,"['what', 'ε', 'are', 'the', 'major', 'cities', 'in', 'ε', 'new', 'york']",answer major city loc_2 stateid(new york),answer major city loc_2 stateid(new york),1
62,225,"['what', 'ε', 'are', 'the', 'major', 'cities', 'in', 'ε', 'states', 'through', 'which', 'ε', 'the', 'mississippi', 'runs']",answer major city loc_2 state traverse_1 riverid(mississippi),answer major city loc_2 state traverse_1 riverid(mississippi),1
63,229,"['what', 'ε', 'are', 'the', 'major', 'cities', 'in', 'ε', 'the', 'state', 'of', 'california']",answer major city loc_2 stateid(california),answer major city loc_2 stateid(california),1
64,231,"['what', 'ε', 'are', 'the', 'major', 'cities', 'in', 'ε', 'the', 'usa']",answer major city loc_2 countryid(usa),answer major city loc_2 countryid(usa),1
65,232,"['what', 'ε', 'are', 'the', 'major', 'cities', 'in', 'ε', 'vermont']",answer major city loc_2 stateid(vermont),answer major city loc_2 stateid(vermont),1
66,238,"['what', 'ε', 'are', 'the', 'major', 'rivers', 'in', 'ε', 'ohio']",answer major river loc_2 stateid(ohio),answer major river loc_2 stateid(ohio),1
67,242,"['what', 'ε', 'are', 'the', 'population', 'densities', 'of', 'each', 'us', 'state']",answer density_1 state(all),answer density_1 density_1 countryid(usa),1
68,243,"['what', 'ε', 'is', 'the', 'population', 'of', 'mississippi']",answer population_1 stateid(mississippi),answer population_1 stateid(mississippi),1
69,245,"['what', 'ε', 'are', 'the', 'populations', 'of', 'states', 'through', 'which', 'ε', 'the', 'mississippi', 'river', 'runs']",answer population_1 state traverse_1 riverid(mississippi),answer population_1 state traverse_1 riverid(mississippi),1
70,247,"['what', 'ε', 'are', 'the', 'populations', 'of', 'states', 'through', 'which', 'ε', 'the', 'mississippi', 'runs']",answer population_1 state traverse_1 riverid(mississippi),answer population_1 state traverse_1 riverid(mississippi),1
71,249,"['what', 'ε', 'are', 'the', 'populations', 'of', 'states', 'which', 'ε', 'border', 'texas']",answer population_1 state next_to_2 stateid(texas),answer population_1 state next_to_2 stateid(texas),1
72,250,"['what', 'ε', 'are', 'the', 'populations', 'of', 'the', 'major', 'cities', 'of', 'texas']",answer population_1 major city loc_2 stateid(texas),answer population_1 major city loc_2 stateid(texas),1
73,255,"['what', 'ε', 'are', 'the', 'rivers', 'in', 'ε', 'alaska']",answer river loc_2 stateid(alaska),answer river loc_2 stateid(alaska),1
74,272,"['what', 'ε', 'city', 'has', 'the', 'most', 'people']",answer city(all) largest_one population_1,answer city(all) largest_one population_1,0
75,273,"['what', 'ε', 'city', 'in', 'ε', 'the', 'united', 'states', 'has', 'the', 'highest', 'population', 'density']",answer city loc_2 countryid(usa) largest_one density_1,answer city loc_2 countryid(usa) largest_one density_1,0
76,275,"['what', 'ε', 'is', 'capital', 'of', 'the', 'state', 'with', 'the', 'lowest', 'point']",answer capital loc_2 state loc_1 lowest place(all),answer capital loc_2 state loc_1 lowest place(all),1
77,281,"['what', 'ε', 'is', 'the', 'area', 'of', 'florida']",answer area_1 stateid(florida),answer area_1 stateid(florida),1
78,286,"['what', 'ε', 'is', 'the', 'area', 'of', 'ohio']",answer area_1 stateid(ohio),answer area_1 stateid(ohio),1
79,295,"['what', 'ε', 'is', 'the', 'area', 'of', 'the', 'texas', 'state']",answer area_1 stateid(texas),answer area_1 stateid(texas),1
80,296,"['what', 'ε', 'is', 'the', 'area', 'of', 'wisconsin']",answer area_1 stateid(wisconsin),answer area_1 stateid(wisconsin),1
81,300,"['what', 'ε', 'is', 'the', 'biggest', 'american', 'city', 'in', 'ε', 'a', 'state', 'with', 'a', 'river']",answer largest city loc_2 state loc_1 river(all),answer largest countryid(usa) city loc_2 state loc_1 river(all),1
82,301,"['what', 'ε', 'is', 'the', 'biggest', 'capital', 'city', 'in', 'ε', 'the', 'us']",answer largest capital city loc_2 countryid(usa),answer largest capital city loc_2 countryid(usa),1
83,304,"['what', 'ε', 'is', 'the', 'biggest', 'city', 'in', 'ε', 'kansas']",answer largest city loc_2 stateid(kansas),answer largest city loc_2 stateid(kansas),1
84,305,"['what', 'ε', 'is', 'the', 'biggest', 'city', 'in', 'ε', 'louisiana']",answer largest city loc_2 stateid(louisiana),answer largest city loc_2 stateid(louisiana),1
85,319,"['what', 'ε', 'is', 'the', 'capital', 'of', 'california']",answer capital loc_2 stateid(california),answer capital loc_2 stateid(california),1
86,320,"['what', 'ε', 'is', 'the', 'capital', 'of', 'colorado']",answer capital loc_2 stateid(colorado),answer capital loc_2 stateid(colorado),1
87,323,"['what', 'ε', 'is', 'the', 'capital', 'of', 'illinois']",answer capital loc_2 stateid(illinois),answer capital loc_2 stateid(illinois),1
88,325,"['what', 'ε', 'is', 'the', 'capital', 'of', 'iowa']",answer capital loc_2 stateid(iowa),answer capital loc_2 stateid(iowa),1
89,328,"['what', 'ε', 'is', 'the', 'capital', 'of', 'massachusetts']",answer capital loc_2 stateid(massachusetts),answer capital loc_2 stateid(massachusetts),1
90,331,"['what', 'ε', 'is', 'the', 'capital', 'of', 'new', 'jersey']",answer capital loc_2 stateid(new jersey),answer capital loc_2 stateid(new hampshire),1
91,332,"['what', 'ε', 'is', 'the', 'capital', 'of', 'new', 'york']",answer capital loc_2 stateid(new york),answer capital loc_2 stateid(new york),1
92,333,"['what', 'ε', 'is', 'the', 'capital', 'of', 'north', 'dakota']",answer capital loc_2 stateid(north dakota),answer capital loc_2 stateid(north dakota),1
93,334,"['what', 'ε', 'is', 'the', 'capital', 'of', 'ohio']",answer capital loc_2 stateid(ohio),answer capital loc_2 stateid(ohio),1
94,336,"['what', 'ε', 'is', 'the', 'capital', 'of', 'states', 'that', 'have', 'cities', 'named', 'durham']","answer capital loc_2 state loc_1 city cityid(durham, _)","answer capital loc_2 state loc_1 city cityid(rochester, _)",1
95,339,"['what', 'ε', 'is', 'the', 'capital', 'of', 'the', 'florida', 'state']",answer capital loc_2 stateid(florida),answer capital loc_2 stateid(florida),1
96,341,"['what', 'ε', 'is', 'the', 'capital', 'of', 'the', 'smallest', 'state']",answer capital loc_2 smallest state(all),answer capital loc_2 smallest state(all),1
97,347,"['what', 'ε', 'is', 'the', 'capital', 'of', 'the', 'state', 'with', 'the', 'largest', 'population']",answer capital loc_2 state(all) largest_one population_1,answer capital loc_2 state(all) largest_one population_1,0
98,348,"['what', 'ε', 'is', 'the', 'capital', 'of', 'the', 'state', 'with', 'the', 'largest', 'population', 'density']",answer capital loc_2 state(all) largest_one density_1,answer capital loc_2 state(all) largest_one density_1,0
99,349,"['what', 'ε', 'is', 'the', 'capital', 'of', 'the', 'state', 'with', 'the', 'longest', 'river']",answer capital loc_2 state loc_1 longest river(all),answer capital loc_2 state loc_1 longest river(all),1
100,350,"['what', 'ε', 'is', 'the', 'capital', 'of', 'the', 'state', 'with', 'the', 'most', 'inhabitants']",answer capital loc_2 state(all) largest_one population_1,answer capital loc_2 state(all) largest_one population_1,0
101,356,"['what', 'ε', 'is', 'the', 'combined', 'area', 'of', 'all', 'fifty', 'states']",answer sum area_1 state(all),answer sum area_1 state(all),1
102,359,"['what', 'ε', 'is', 'the', 'density', 'of', 'the', 'new', 'york']",answer density_1 stateid(new york),answer density_1 stateid(new york),1
103,365,"['what', 'ε', 'is', 'the', 'high', 'point', 'of', 'wyoming']",answer high_point_1 stateid(wyoming),answer high_point_1 loc_2 stateid(wyoming),1
104,368,"['what', 'ε', 'is', 'the', 'highest', 'elevation', 'in', 'ε', 'texas']",answer highest place loc_2 stateid(texas),answer highest place loc_2 stateid(texas),1
105,369,"['what', 'ε', 'is', 'the', 'highest', 'elevation', 'in', 'ε', 'the', 'united', 'states']",answer highest place loc_2 countryid(usa),answer highest place loc_2 countryid(usa),1
106,372,"['what', 'ε', 'is', 'the', 'highest', 'mountain', 'in', 'ε', 'the', 'us']",answer highest mountain loc_2 countryid(usa),answer highest mountain loc_2 countryid(usa),1
107,373,"['what', 'ε', 'is', 'the', 'highest', 'mountain', 'in', 'ε', 'us']",answer highest mountain loc_2 countryid(usa),answer highest mountain loc_2 countryid(usa),1
108,375,"['what', 'ε', 'is', 'the', 'highest', 'point', 'in', 'ε', 'delaware']",answer highest place loc_2 stateid(delaware),answer highest place loc_2 stateid(delaware),1
109,378,"['what', 'ε', 'is', 'the', 'highest', 'point', 'in', 'ε', 'iowa']",answer highest place loc_2 stateid(iowa),answer highest place loc_2 stateid(iowa),1
110,380,"['what', 'ε', 'is', 'the', 'highest', 'point', 'in', 'ε', 'maine']",answer highest place loc_2 stateid(maine),answer highest place loc_2 stateid(maine),1
111,381,"['what', 'ε', 'is', 'the', 'highest', 'point', 'in', 'ε', 'montana']",answer highest place loc_2 stateid(montana),answer highest place loc_2 stateid(montana),1
112,382,"['what', 'ε', 'is', 'the', 'highest', 'point', 'in', 'ε', 'nevada', 'in', 'ε', 'meters']",answer highest place loc_2 stateid(nevada),answer highest place loc_2 stateid(nevada),1
113,386,"['what', 'ε', 'is', 'the', 'highest', 'point', 'in', 'ε', 'states', 'bordering', 'georgia']",answer highest place loc_2 state next_to_2 stateid(georgia),answer highest place loc_2 state next_to_2 stateid(georgia),1
114,390,"['what', 'ε', 'is', 'the', 'highest', 'point', 'in', 'ε', 'the', 'state', 'with', 'capital', 'austin']","answer highest place loc_2 state loc_1 capital cityid(austin, _)","answer highest place loc_2 state loc_1 capital cityid(austin, _)",1
115,395,"['what', 'ε', 'is', 'the', 'highest', 'point', 'in', 'ε', 'the', 'states', 'bordering', 'colorado']",answer highest place loc_2 state next_to_2 stateid(colorado),answer highest place loc_2 state next_to_2 stateid(colorado),1
116,398,"['what', 'ε', 'is', 'the', 'highest', 'point', 'in', 'ε', 'the', 'usa']",answer highest place loc_2 countryid(usa),answer highest place loc_2 countryid(usa),1
117,399,"['what', 'ε', 'is', 'the', 'highest', 'point', 'in', 'ε', 'virginia']",answer highest place loc_2 stateid(virginia),answer highest place loc_2 stateid(virginia),1
118,402,"['what', 'ε', 'is', 'the', 'highest', 'point', 'of', 'the', 'state', 'with', 'the', 'smallest', 'population', 'density']",answer highest place loc_2 state(all) smallest_one density_1,answer highest place loc_2 state(all) smallest_one density_1,0
119,403,"['what', 'ε', 'is', 'the', 'highest', 'point', 'of', 'the', 'usa']",answer highest place loc_2 countryid(usa),answer highest place loc_2 countryid(usa),1
120,405,"['what', 'ε', 'is', 'the', 'largest', 'capital', 'city', 'in', 'ε', 'the', 'usa']",answer largest capital city loc_2 countryid(usa),answer largest capital city loc_2 countryid(usa),1
121,408,"['what', 'ε', 'is', 'the', 'largest', 'city', 'in', 'ε', 'california']",answer largest city loc_2 stateid(california),answer largest city loc_2 stateid(california),1
122,412,"['what', 'ε', 'is', 'the', 'largest', 'city', 'in', 'ε', 'rhode', 'island']",answer largest city loc_2 stateid(rhode island),answer largest city loc_2 stateid(rhode island),1
123,413,"['what', 'ε', 'is', 'the', 'largest', 'city', 'in', 'ε', 'smallest', 'state', 'through', 'which', 'ε', 'the', 'mississippi', 'runs']",answer largest city loc_2 smallest state traverse_1 riverid(mississippi),answer largest city loc_2 smallest state traverse_1 riverid(mississippi),1
124,416,"['what', 'ε', 'is', 'the', 'largest', 'city', 'in', 'ε', 'the', 'smallest', 'state', 'in', 'ε', 'the', 'usa']",answer largest city loc_2 smallest state loc_2 countryid(usa),answer largest city loc_2 smallest state loc_2 countryid(usa),1
125,420,"['what', 'ε', 'is', 'the', 'largest', 'river', 'in', 'ε', 'washington', 'state']",answer longest river loc_2 stateid(washington),answer longest river loc_2 stateid(washington),1
126,422,"['what', 'ε', 'is', 'the', 'largest', 'state', 'bordering', 'arkansas']",answer largest state next_to_2 stateid(arkansas),answer largest state next_to_2 stateid(arkansas),1
127,428,"['what', 'ε', 'is', 'the', 'largest', 'state', 'that', 'borders', 'texas']",answer largest state next_to_2 stateid(texas),answer largest state next_to_2 stateid(texas),1
128,432,"['what', 'ε', 'is', 'the', 'least', 'populous', 'state']",answer smallest_one population_1 state(all),answer smallest_one population_1 state(all),1
129,433,"['what', 'ε', 'is', 'the', 'length', 'ε', 'of', 'the', 'colorado', 'river']",answer len riverid(colorado),answer len riverid(colorado),1
130,436,"['what', 'ε', 'is', 'the', 'length', 'ε', 'of', 'the', 'longest', 'river', 'that', 'runs', 'through', 'texas']",answer len longest river traverse_2 stateid(texas),answer len longest river traverse_2 stateid(texas),1
131,437,"['what', 'ε', 'is', 'the', 'length', 'ε', 'of', 'the', 'mississippi', 'river']",answer len riverid(mississippi),answer len riverid(mississippi),1
132,438,"['what', 'ε', 'is', 'the', 'length', 'ε', 'of', 'the', 'river', 'that', 'flows', 'through', 'the', 'most', 'states']",answer len river traverse_2 most state(all),answer len river traverse_2 most state(all),0
133,440,"['what', 'ε', 'is', 'the', 'length', 'ε', 'of', 'the', 'river', 'that', 'runs', 'through', 'the', 'most', 'states']",answer len river traverse_2 most state(all),answer len river traverse_2 most state(all),0
134,446,"['what', 'ε', 'is', 'the', 'longest', 'river', 'in', 'ε', 'florida']",answer longest river loc_2 stateid(florida),answer longest river loc_2 stateid(florida),1
135,451,"['what', 'ε', 'is', 'the', 'longest', 'river', 'in', 'ε', 'the', 'largest', 'state']",answer longest river loc_2 largest state(all),answer longest river loc_2 largest state(all),1
136,454,"['what', 'ε', 'is', 'the', 'longest', 'river', 'in', 'ε', 'the', 'state', 'with', 'the', 'most', 'major', 'cities']",answer longest river loc_2 state loc_1 most major city(all),answer longest river loc_2 state most major city(all),0
137,455,"['what', 'ε', 'is', 'the', 'longest', 'river', 'in', 'ε', 'the', 'states', 'that', 'border', 'nebraska']",answer longest river loc_2 state next_to_2 stateid(nebraska),answer longest river loc_2 state next_to_2 stateid(nebraska),1
138,459,"['what', 'ε', 'is', 'the', 'longest', 'river', 'that', 'flows', 'through', 'a', 'state', 'that', 'borders', 'indiana']",answer longest river traverse_2 state next_to_2 stateid(indiana),answer longest river traverse_2 state next_to_2 stateid(indiana),1
139,464,"['what', 'ε', 'is', 'the', 'lowest', 'point', 'in', 'ε', 'arkansas']",answer lowest place loc_2 stateid(arkansas),answer lowest place loc_2 stateid(arkansas),1
140,467,"['what', 'ε', 'is', 'the', 'lowest', 'point', 'in', 'ε', 'massachusetts']",answer lowest place loc_2 stateid(massachusetts),answer lowest place loc_2 stateid(massachusetts),1
141,468,"['what', 'ε', 'is', 'the', 'lowest', 'point', 'in', 'ε', 'mississippi']",answer lowest place loc_2 stateid(mississippi),answer lowest place loc_2 stateid(mississippi),1
142,469,"['what', 'ε', 'is', 'the', 'lowest', 'point', 'in', 'ε', 'nebraska', 'in', 'ε', 'meters']",answer lowest place loc_2 stateid(nebraska),answer lowest place loc_2 stateid(nebraska),1
143,472,"['what', 'ε', 'is', 'the', 'lowest', 'point', 'in', 'ε', 'the', 'state', 'of', 'california']",answer lowest place loc_2 stateid(california),answer lowest place loc_2 stateid(california),1
144,475,"['what', 'ε', 'is', 'the', 'lowest', 'point', 'in', 'ε', 'usa']",answer lowest place loc_2 countryid(usa),answer lowest place loc_2 countryid(usa),1
145,477,"['what', 'ε', 'is', 'the', 'lowest', 'point', 'of', 'all', 'states', 'through', 'which', 'ε', 'the', 'colorado', 'river', 'runs', 'through']",answer lowest place loc_2 state traverse_1 riverid(colorado),answer lowest place loc_2 state traverse_1 riverid(colorado) traverse_1,1
146,482,"['what', 'ε', 'is', 'the', 'maximum', 'elevation', 'of', 'san', 'francisco']","answer highest place loc_2 cityid(san francisco, _)","answer highest place loc_2 cityid(san diego, _)",1
147,483,"['what', 'ε', 'is', 'the', 'most', 'dense', 'state', 'in', 'ε', 'the', 'usa']",answer largest_one density_1 state loc_2 countryid(usa),answer largest_one density_1 state loc_2 countryid(usa),1
148,486,"['what', 'ε', 'is', 'the', 'most', 'populous', 'city']",answer largest_one population_1 city(all),answer largest_one population_1 city(all),1
149,489,"['what', 'ε', 'is', 'the', 'most', 'populous', 'state']",answer largest_one population_1 state(all),answer largest_one population_1 state(all),1
150,491,"['what', 'ε', 'is', 'the', 'most', 'populous', 'state', 'through', 'which', 'ε', 'the', 'mississippi', 'runs']",answer largest_one population_1 state traverse_1 riverid(mississippi),answer largest_one population_1 state traverse_1 riverid(mississippi),1
151,495,"['what', 'ε', 'is', 'the', 'population', 'density', 'of', 'maine']",answer density_1 stateid(maine),answer density_1 stateid(maine),1
152,498,"['what', 'ε', 'is', 'the', 'population', 'density', 'of', 'the', 'largest', 'state']",answer density_1 largest state(all),answer density_1 largest state(all),1
153,504,"['what', 'ε', 'is', 'the', 'population', 'of', 'alaska']",answer population_1 stateid(alaska),answer population_1 stateid(alaska),1
154,511,"['what', 'ε', 'is', 'the', 'population', 'of', 'boulder']","answer population_1 cityid(boulder, _)","answer population_1 cityid(boulder, _)",1
155,515,"['what', 'ε', 'is', 'the', 'population', 'of', 'erie', 'pennsylvania']","answer population_1 cityid(erie, pa",answer population_1 stateid(pennsylvania),1
156,516,"['what', 'ε', 'is', 'the', 'population', 'of', 'hawaii']",answer population_1 stateid(hawaii),answer population_1 stateid(hawaii),1
157,517,"['what', 'ε', 'is', 'the', 'population', 'of', 'houston']","answer population_1 cityid(houston, _)","answer population_1 cityid(houston, _)",1
158,521,"['what', 'ε', 'is', 'the', 'population', 'of', 'maryland']",answer population_1 stateid(maryland),answer population_1 stateid(maryland),1
159,524,"['what', 'ε', 'is', 'the', 'population', 'of', 'new', 'mexico']",answer population_1 stateid(new mexico),answer population_1 stateid(new mexico),1
160,526,"['what', 'ε', 'is', 'the', 'population', 'of', 'new', 'york', 'city']","answer population_1 cityid(new york, _) city",answer population_1 stateid(new york),0
161,531,"['what', 'ε', 'is', 'the', 'population', 'of', 'san', 'antonio']","answer population_1 cityid(san antonio, _)","answer population_1 cityid(san jose, _)",1
162,537,"['what', 'ε', 'is', 'the', 'population', 'of', 'tempe', 'arizona']","answer population_1 cityid(tempe, az",answer population_1 stateid(arizona),1
