,ID,NL,MR,PRED,MONOTONIC
22,105,"['how', 'many', 'ε', 'people', 'live', 'in', 'ε', 'washington']",answer population_1 stateid(washington),answer population_1 stateid(washington),1
23,108,"['how', 'many', 'ε', 'people', 'reside', 'in', 'ε', 'utah']",answer population_1 stateid(utah),answer population_1 stateid(utah),1
24,109,"['how', 'many', 'ε', 'people', 'stay', 'in', 'ε', 'utah']",answer population_1 stateid(utah),answer population_1 stateid(utah),1
25,110,"['how', 'many', 'ε', 'residents', 'live', 'in', 'ε', 'texas']",answer population_1 stateid(texas),answer population_1 stateid(texas),1
26,112,"['how', 'many', 'ε', 'rivers', 'are', 'found', 'in', 'ε', 'colorado']",answer count river loc_2 stateid(colorado),answer count river loc_2 stateid(colorado),1
27,113,"['how', 'many', 'ε', 'rivers', 'are', 'in', 'ε', 'colorado']",answer count river loc_2 stateid(colorado),answer count river loc_2 stateid(colorado),1
28,114,"['how', 'many', 'ε', 'rivers', 'are', 'in', 'ε', 'iowa']",answer count river loc_2 stateid(iowa),answer count river loc_2 stateid(iowa),1
29,115,"['how', 'many', 'ε', 'rivers', 'are', 'in', 'ε', 'missouri']",answer count river loc_2 stateid(missouri),answer count river loc_2 stateid(missouri),1
30,116,"['how', 'many', 'ε', 'rivers', 'are', 'in', 'ε', 'new', 'york']",answer count river loc_2 stateid(new york),answer count river loc_2 stateid(new york),1
31,120,"['how', 'many', 'ε', 'rivers', 'are', 'in', 'ε', 'idaho']",answer count river loc_2 stateid(idaho),answer count river loc_2 stateid(idaho),1
32,121,"['how', 'many', 'ε', 'rivers', 'are', 'there', 'in', 'ε', 'texas']",answer count river loc_2 stateid(texas),answer count river loc_2 stateid(texas),1
33,124,"['how', 'many', 'ε', 'rivers', 'does', 'alaska', 'have']",answer count river stateid(alaska) loc_2,answer count river stateid(alaska) loc_2,0
34,125,"['how', 'many', 'ε', 'rivers', 'does', 'colorado', 'have']",answer count river stateid(colorado) loc_2,answer count river stateid(colorado) loc_2,0
35,127,"['how', 'many', 'ε', 'rivers', 'in', 'ε', 'washington']",answer count river loc_2 stateid(washington),answer count intersection river loc_2 stateid(washington),1
36,137,"['how', 'many', 'ε', 'states', 'border', 'alaska']",answer count state next_to_2 stateid(alaska),answer count state next_to_2 stateid(alaska),1
37,140,"['how', 'many', 'ε', 'states', 'border', 'hawaii']",answer count state next_to_2 stateid(hawaii),answer count state next_to_2 stateid(hawaii),1
38,141,"['how', 'many', 'ε', 'states', 'border', 'iowa']",answer count state next_to_2 stateid(iowa),answer count state next_to_2 stateid(iowa),1
39,143,"['how', 'many', 'ε', 'states', 'border', 'tennessee']",answer count state next_to_2 stateid(tennessee),answer count state next_to_2 stateid(tennessee),1
40,144,"['how', 'many', 'ε', 'states', 'border', 'texas']",answer count state next_to_2 stateid(texas),answer count state next_to_2 stateid(texas),1
41,150,"['how', 'many', 'ε', 'states', 'does', 'iowa', 'border']",answer count state stateid(iowa) next_to_1,answer count state stateid(iowa) next_to_2,0
42,151,"['how', 'many', 'ε', 'states', 'does', 'missouri', 'border']",answer count state stateid(missouri) next_to_1,answer count state stateid(missouri) next_to_2,0
43,152,"['how', 'many', 'ε', 'states', 'does', 'tennessee', 'border']",answer count state stateid(tennessee) next_to_1,answer count state stateid(tennessee) next_to_2,0
44,153,"['how', 'many', 'ε', 'states', 'does', 'the', 'colorado', 'river', 'flow', 'through']",answer count state riverid(colorado) traverse_1,answer count state riverid(colorado) traverse_1,0
45,154,"['how', 'many', 'ε', 'states', 'does', 'the', 'colorado', 'river', 'run', 'through']",answer count state riverid(colorado) traverse_1,answer count state riverid(colorado) traverse_1,0
46,155,"['how', 'many', 'ε', 'states', 'does', 'the', 'mississippi', 'river', 'run', 'through']",answer count state riverid(mississippi) traverse_1,answer count state riverid(mississippi) traverse_1,0
47,156,"['how', 'many', 'ε', 'states', 'does', 'the', 'mississippi', 'run', 'through']",answer count state riverid(mississippi) traverse_1,answer count state riverid(mississippi) traverse_1,0
48,157,"['how', 'many', 'ε', 'states', 'does', 'the', 'missouri', 'river', 'run', 'through']",answer count state riverid(missouri) river traverse_1,answer count state riverid(missouri) traverse_1,0
49,166,"['how', 'much', 'population', 'does', 'texas', 'have']",answer population_1 stateid(texas),answer population_1 stateid(texas),1
50,172,"['iowa', 'borders', 'how', 'many', 'ε', 'states']",stateid(iowa) next_to_1 answer count state,stateid(iowa) next_to_2 answer count state,0
51,176,"['name', 'the', 'fifty', 'capitals', 'in', 'ε', 'the', 'usa']",answer capital loc_2 countryid(usa),answer capital loc_2 countryid(usa),1
52,178,"['name', 'the', 'major', 'lakes', 'in', 'ε', 'michigan']",answer major lake loc_2 stateid(michigan),answer major lake loc_2 stateid(michigan),1
53,179,"['name', 'the', 'major', 'rivers', 'in', 'ε', 'florida']",answer major river loc_2 stateid(florida),answer major river loc_2 stateid(florida),1
54,184,"['number', 'of', 'states', 'bordering', 'iowa']",answer count state next_to_2 stateid(iowa),answer state next_to_2 stateid(iowa),1
55,189,"['sacramento', 'is', 'the', 'capital', 'of', 'which', 'ε', 'state']","cityid(sacramento, _) capital loc_1 answer state","cityid(sacramento, _) capital loc_2 state",0
56,196,"['through', 'which', 'ε', 'states', 'does', 'the', 'longest', 'river', 'in', 'ε', 'texas', 'run']",traverse_1 answer state longest river loc_2 stateid(texas),answer state longest river loc_2 stateid(texas) traverse_1,0
57,200,"['what', 'ε', 'are', 'major', 'rivers', 'in', 'ε', 'texas']",answer major river loc_2 stateid(texas),answer major river loc_2 stateid(texas),1
58,201,"['what', 'ε', 'are', 'the', 'biggest', 'rivers', 'in', 'ε', 'texas']",answer longest river loc_2 stateid(texas),answer largest river loc_2 stateid(texas),1
59,203,"['what', 'ε', 'is', 'the', 'capital', 'city', 'in', 'ε', 'texas']",answer capital city loc_2 stateid(texas),answer capital city loc_2 stateid(texas),1
60,231,"['what', 'ε', 'are', 'the', 'major', 'cities', 'in', 'ε', 'the', 'usa']",answer major city loc_2 countryid(usa),answer major city loc_2 countryid(usa),1
61,235,"['what', 'ε', 'are', 'the', 'major', 'cities', 'of', 'the', 'united', 'states']",answer major city loc_2 countryid(usa),answer major city loc_2 countryid(usa),1
62,236,"['what', 'ε', 'are', 'the', 'major', 'cities', 'of', 'the', 'us']",answer major city loc_2 countryid(usa),answer major city loc_2 countryid(usa),1
63,238,"['what', 'ε', 'are', 'the', 'major', 'rivers', 'in', 'ε', 'ohio']",answer major river loc_2 stateid(ohio),answer major river loc_2 stateid(ohio),1
64,239,"['what', 'ε', 'are', 'the', 'major', 'rivers', 'in', 'ε', 'the', 'us']",answer major river loc_2 countryid(usa),answer major river loc_2 countryid(usa),1
65,243,"['what', 'ε', 'is', 'the', 'population', 'of', 'mississippi']",answer population_1 stateid(mississippi),answer population_1 stateid(mississippi),1
66,263,"['what', 'ε', 'can', 'you', 'tell', 'me', 'about', 'the', 'population', 'of', 'missouri']",answer population_1 stateid(missouri),answer population_1 stateid(missouri),1
67,271,"['what', 'ε', 'city', 'has', 'the', 'least', 'population']",answer city(all) smallest_one population_1,answer city(all) smallest_one population_1,0
68,274,"['what', 'ε', 'is', 'capital', 'of', 'iowa']",answer capital loc_2 stateid(iowa),answer capital loc_2 stateid(iowa),1
69,290,"['what', 'ε', 'is', 'the', 'area', 'of', 'the', 'largest', 'ε', 'state']",answer area_1 largest state(all),answer area_1 largest state(all),1
70,294,"['what', 'ε', 'is', 'the', 'area', 'of', 'the', 'states']",answer area_1 state(all),answer area_1 state(all),1
71,298,"['what', 'ε', 'is', 'the', 'average', 'population', 'per', 'square', 'km', 'in', 'ε', 'pennsylvania']",answer density_1 stateid(pennsylvania),answer density_1 stateid(pennsylvania),1
72,314,"['what', 'ε', 'is', 'the', 'biggest', 'river', 'in', 'ε', 'illinois']",answer longest river loc_2 stateid(illinois),answer largest river loc_2 stateid(illinois),1
73,319,"['what', 'ε', 'is', 'the', 'capital', 'of', 'california']",answer capital loc_2 stateid(california),answer capital loc_2 stateid(california),1
74,320,"['what', 'ε', 'is', 'the', 'capital', 'of', 'colorado']",answer capital loc_2 stateid(colorado),answer capital loc_2 stateid(colorado),1
75,321,"['what', 'ε', 'is', 'the', 'capital', 'of', 'georgia']",answer capital loc_2 stateid(georgia),answer capital loc_2 stateid(georgia),1
76,322,"['what', 'ε', 'is', 'the', 'capital', 'of', 'hawaii']",answer capital loc_2 stateid(hawaii),answer capital loc_2 stateid(hawaii),1
77,323,"['what', 'ε', 'is', 'the', 'capital', 'of', 'illinois']",answer capital loc_2 stateid(illinois),answer capital loc_2 stateid(illinois),1
78,324,"['what', 'ε', 'is', 'the', 'capital', 'of', 'indiana']",answer capital loc_2 stateid(indiana),answer capital loc_2 stateid(indiana),1
79,325,"['what', 'ε', 'is', 'the', 'capital', 'of', 'iowa']",answer capital loc_2 stateid(iowa),answer capital loc_2 stateid(iowa),1
80,326,"['what', 'ε', 'is', 'the', 'capital', 'of', 'maine']",answer capital loc_2 stateid(maine),answer capital loc_2 stateid(maine),1
81,327,"['what', 'ε', 'is', 'the', 'capital', 'of', 'maryland']",answer capital loc_2 stateid(maryland),answer capital loc_2 stateid(maryland),1
82,328,"['what', 'ε', 'is', 'the', 'capital', 'of', 'massachusetts']",answer capital loc_2 stateid(massachusetts),answer capital loc_2 stateid(massachusetts),1
83,329,"['what', 'ε', 'is', 'the', 'capital', 'of', 'michigan']",answer capital loc_2 stateid(michigan),answer capital loc_2 stateid(michigan),1
84,330,"['what', 'ε', 'is', 'the', 'capital', 'of', 'new', 'hampshire']",answer capital loc_2 stateid(new hampshire),answer capital loc_2 stateid(new hampshire),1
85,331,"['what', 'ε', 'is', 'the', 'capital', 'of', 'new', 'jersey']",answer capital loc_2 stateid(new jersey),answer capital loc_2 stateid(new jersey),1
86,332,"['what', 'ε', 'is', 'the', 'capital', 'of', 'new', 'york']",answer capital loc_2 stateid(new york),"answer capital loc_2 cityid(new york, _)",1
87,333,"['what', 'ε', 'is', 'the', 'capital', 'of', 'north', 'dakota']",answer capital loc_2 stateid(north dakota),answer capital loc_2 stateid(north dakota),1
88,334,"['what', 'ε', 'is', 'the', 'capital', 'of', 'ohio']",answer capital loc_2 stateid(ohio),answer capital loc_2 stateid(ohio),1
89,335,"['what', 'ε', 'is', 'the', 'capital', 'of', 'pennsylvania']",answer capital loc_2 stateid(pennsylvania),answer capital loc_2 stateid(pennsylvania),1
90,337,"['what', 'ε', 'is', 'the', 'capital', 'of', 'texas']",answer capital loc_2 stateid(texas),answer capital loc_2 stateid(texas),1
91,338,"['what', 'ε', 'is', 'the', 'capital', 'of', 'the', 'alabama', 'state']",answer capital loc_2 stateid(alabama),answer capital loc_2 stateid(alabama),1
92,339,"['what', 'ε', 'is', 'the', 'capital', 'of', 'the', 'florida', 'state']",answer capital loc_2 stateid(florida),answer capital loc_2 stateid(florida),1
93,342,"['what', 'ε', 'is', 'the', 'capital', 'of', 'the', 'state', 'texas']",answer capital loc_2 stateid(texas),answer capital loc_2 stateid(texas),1
94,347,"['what', 'ε', 'is', 'the', 'capital', 'of', 'the', 'state', 'with', 'the', 'largest', 'ε', 'population']",answer capital loc_2 state(all) largest_one population_1,answer capital loc_2 state(all) largest_one population_1,0
95,348,"['what', 'ε', 'is', 'the', 'capital', 'of', 'the', 'state', 'with', 'the', 'largest', 'ε', 'population', 'density']",answer capital loc_2 state(all) largest_one density_1,answer capital loc_2 state(all) largest_one density_1,0
96,350,"['what', 'ε', 'is', 'the', 'capital', 'of', 'the', 'state', 'with', 'the', 'most', 'inhabitants']",answer capital loc_2 state(all) largest_one population_1,answer capital loc_2 state(all) largest_one population_1,0
97,351,"['what', 'ε', 'is', 'the', 'capital', 'of', 'utah']",answer capital loc_2 stateid(utah),answer capital loc_2 stateid(utah),1
98,352,"['what', 'ε', 'is', 'the', 'capital', 'of', 'vermont']",answer capital loc_2 stateid(vermont),answer capital loc_2 stateid(vermont),1
99,353,"['what', 'ε', 'is', 'the', 'capital', 'of', 'washington']",answer capital loc_2 stateid(washington),answer capital loc_2 stateid(washington),1
100,355,"['what', 'ε', 'is', 'the', 'city', 'with', 'the', 'smallest', 'population']",answer city(all) smallest_one population_1,answer city(all) smallest_one population_1,0
101,357,"['what', 'ε', 'is', 'the', 'combined', 'population', 'of', 'all', 'fifty', 'states']",answer sum population_1 state(all),answer sum population_1 state(all),1
102,358,"['what', 'ε', 'is', 'the', 'density', 'of', 'texas']",answer density_1 stateid(texas),answer density_1 stateid(texas),1
103,359,"['what', 'ε', 'is', 'the', 'density', 'of', 'the', 'new', 'york']",answer density_1 stateid(new york),answer density_1 stateid(new york),1
104,372,"['what', 'ε', 'is', 'the', 'highest', 'ε', 'mountain', 'in', 'ε', 'the', 'us']",answer highest mountain loc_2 countryid(usa),answer highest mountain loc_2 countryid(usa),1
105,373,"['what', 'ε', 'is', 'the', 'highest', 'ε', 'mountain', 'in', 'ε', 'us']",answer highest mountain loc_2 countryid(usa),answer highest mountain loc_2 countryid(usa),1
106,402,"['what', 'ε', 'is', 'the', 'highest', 'ε', 'point', 'of', 'the', 'state', 'with', 'the', 'smallest', 'population', 'density']",answer highest place loc_2 state(all) smallest_one density_1,answer highest place loc_2 state(all) smallest_one density_1,0
107,420,"['what', 'ε', 'is', 'the', 'largest', 'ε', 'river', 'in', 'ε', 'washington', 'state']",answer longest river loc_2 stateid(washington),answer largest river loc_2 stateid(washington),1
108,432,"['what', 'ε', 'is', 'the', 'least', 'populous', 'state']",answer smallest_one population_1 state(all),answer largest_one population_1 state(all),1
109,438,"['what', 'ε', 'is', 'the', 'length', 'ε', 'of', 'the', 'river', 'that', 'flows', 'through', 'the', 'most', 'states']",answer len river traverse_2 most state(all),answer len river traverse_2 most state(all),0
110,439,"['what', 'ε', 'is', 'the', 'length', 'ε', 'of', 'the', 'river', 'that', 'runs', 'through', 'the', 'most', 'number', 'of', 'states']",answer len river traverse_2 most state(all),answer len river traverse_2 largest_one count state(all),0
111,440,"['what', 'ε', 'is', 'the', 'length', 'ε', 'of', 'the', 'river', 'that', 'runs', 'through', 'the', 'most', 'states']",answer len river traverse_2 most state(all),answer len river traverse_2 most state(all),0
112,441,"['what', 'ε', 'is', 'the', 'length', 'ε', 'of', 'the', 'river', 'that', 'traverses', 'the', 'most', 'states']",answer len river traverse_2 most state(all),answer len river traverse_2 most state(all),0
113,443,"['what', 'ε', 'is', 'the', 'longest', 'river', 'flowing', 'through', 'new', 'york']",answer longest river traverse_2 stateid(new york),answer longest river traverse_2 stateid(new york),1
114,445,"['what', 'ε', 'is', 'the', 'longest', 'river', 'in', 'ε', 'california']",answer longest river loc_2 stateid(california),answer longest river loc_2 stateid(california),1
115,446,"['what', 'ε', 'is', 'the', 'longest', 'river', 'in', 'ε', 'florida']",answer longest river loc_2 stateid(florida),answer longest river loc_2 stateid(florida),1
116,447,"['what', 'ε', 'is', 'the', 'longest', 'river', 'in', 'ε', 'mississippi']",answer longest river loc_2 stateid(mississippi),answer longest river loc_2 stateid(mississippi),1
117,448,"['what', 'ε', 'is', 'the', 'longest', 'river', 'in', 'ε', 'new', 'york']",answer longest river loc_2 stateid(new york),answer longest river loc_2 stateid(new york),1
118,449,"['what', 'ε', 'is', 'the', 'longest', 'river', 'in', 'ε', 'pennsylvania']",answer longest river loc_2 stateid(pennsylvania),answer longest river loc_2 stateid(pennsylvania),1
119,450,"['what', 'ε', 'is', 'the', 'longest', 'river', 'in', 'ε', 'texas']",answer longest river loc_2 stateid(texas),answer longest river loc_2 stateid(texas),1
120,453,"['what', 'ε', 'is', 'the', 'longest', 'river', 'in', 'ε', 'the', 'state', 'with', 'the', 'highest', 'ε', 'point']",answer longest river loc_2 state loc_1 highest place(all),answer longest river loc_2 state loc_1 highest place(all),1
121,460,"['what', 'ε', 'is', 'the', 'longest', 'river', 'that', 'flows', 'through', 'colorado']",answer longest river traverse_2 stateid(colorado),answer longest river traverse_2 stateid(colorado),1
122,474,"['what', 'ε', 'is', 'the', 'lowest', 'point', 'in', 'ε', 'the', 'united', 'states']",answer lowest place loc_2 countryid(usa),answer lowest place loc_2 countryid(usa),1
123,475,"['what', 'ε', 'is', 'the', 'lowest', 'point', 'in', 'ε', 'usa']",answer lowest place loc_2 countryid(usa),answer lowest place loc_2 countryid(usa),1
124,479,"['what', 'ε', 'is', 'the', 'lowest', 'point', 'of', 'the', 'state', 'with', 'the', 'largest', 'ε', 'area']",answer lowest place loc_2 state(all) largest_one area_1,answer lowest place loc_2 state(all) largest_one area_1,0
125,480,"['what', 'ε', 'is', 'the', 'lowest', 'point', 'of', 'the', 'us']",answer lowest place loc_2 countryid(usa),answer lowest place loc_2 countryid(usa),1
126,489,"['what', 'ε', 'is', 'the', 'most', 'populous', 'state']",answer largest_one population_1 state(all),answer largest_one population_1 state(all),1
127,492,"['what', 'ε', 'is', 'the', 'name', 'of', 'the', 'state', 'with', 'the', 'lowest', 'point']",answer state loc_1 lowest place(all),answer state loc_1 lowest place(all),1
128,493,"['what', 'ε', 'is', 'the', 'number', 'of', 'neighboring', 'states', 'for', 'kentucky']",answer count next_to_2 state stateid(kentucky),answer count next_to_2 state stateid(kentucky),0
129,495,"['what', 'ε', 'is', 'the', 'population', 'density', 'of', 'maine']",answer density_1 stateid(maine),answer density_1 stateid(maine),1
130,496,"['what', 'ε', 'is', 'the', 'population', 'density', 'of', 'south', 'dakota']",answer density_1 stateid(south dakota),answer density_1 stateid(south dakota),1
131,497,"['what', 'ε', 'is', 'the', 'population', 'density', 'of', 'texas']",answer density_1 stateid(texas),answer density_1 stateid(texas),1
132,501,"['what', 'ε', 'is', 'the', 'population', 'density', 'of', 'the', 'state', 'with', 'the', 'smallest', 'population']",answer density_1 state(all) smallest_one population_1,answer density_1 state(all) smallest_one population_1,0
133,502,"['what', 'ε', 'is', 'the', 'population', 'density', 'of', 'wyoming']",answer density_1 stateid(wyoming),answer density_1 stateid(wyoming),1
134,504,"['what', 'ε', 'is', 'the', 'population', 'of', 'alaska']",answer population_1 stateid(alaska),answer population_1 stateid(alaska),1
135,505,"['what', 'ε', 'is', 'the', 'population', 'of', 'arizona']",answer population_1 stateid(arizona),answer population_1 stateid(arizona),1
136,512,"['what', 'ε', 'is', 'the', 'population', 'of', 'california']",answer population_1 stateid(california),answer population_1 stateid(california),1
137,516,"['what', 'ε', 'is', 'the', 'population', 'of', 'hawaii']",answer population_1 stateid(hawaii),answer population_1 stateid(hawaii),1
138,518,"['what', 'ε', 'is', 'the', 'population', 'of', 'idaho']",answer population_1 stateid(idaho),answer population_1 stateid(idaho),1
139,519,"['what', 'ε', 'is', 'the', 'population', 'of', 'illinois']",answer population_1 stateid(illinois),answer population_1 stateid(illinois),1
140,520,"['what', 'ε', 'is', 'the', 'population', 'of', 'maine']",answer population_1 stateid(maine),answer population_1 stateid(maine),1
141,521,"['what', 'ε', 'is', 'the', 'population', 'of', 'maryland']",answer population_1 stateid(maryland),answer population_1 stateid(maryland),1
142,522,"['what', 'ε', 'is', 'the', 'population', 'of', 'minnesota']",answer population_1 stateid(minnesota),answer population_1 stateid(minnesota),1
143,523,"['what', 'ε', 'is', 'the', 'population', 'of', 'montana']",answer population_1 stateid(montana),answer population_1 stateid(montana),1
144,524,"['what', 'ε', 'is', 'the', 'population', 'of', 'new', 'mexico']",answer population_1 stateid(new mexico),answer population_1 stateid(new mexico),1
145,525,"['what', 'ε', 'is', 'the', 'population', 'of', 'new', 'york']",answer population_1 stateid(new york),"answer population_1 cityid(new york, _)",1
146,527,"['what', 'ε', 'is', 'the', 'population', 'of', 'oregon']",answer population_1 stateid(oregon),answer population_1 stateid(oregon),1
147,529,"['what', 'ε', 'is', 'the', 'population', 'of', 'rhode', 'island']",answer population_1 stateid(rhode island),answer population_1 stateid(rhode island),1
148,534,"['what', 'ε', 'is', 'the', 'population', 'of', 'south', 'dakota']",answer population_1 stateid(south dakota),answer population_1 stateid(south dakota),1
149,538,"['what', 'ε', 'is', 'the', 'population', 'of', 'texas']",answer population_1 stateid(texas),answer population_1 stateid(texas),1
150,541,"['what', 'ε', 'is', 'the', 'population', 'of', 'the', 'capital', 'of', 'the', 'smallest', 'state']",answer population_1 capital loc_2 smallest state(all),answer population_1 capital loc_2 smallest state(all),1
151,542,"['what', 'ε', 'is', 'the', 'population', 'of', 'the', 'largest', 'ε', 'city', 'in', 'ε', 'the', 'state', 'with', 'the', 'largest', 'ε', 'area']",answer population_1 largest city loc_2 state(all) largest_one area_1,answer population_1 largest city loc_2 state(all) largest_one area_1,0
152,544,"['what', 'ε', 'is', 'the', 'population', 'of', 'the', 'largest', 'ε', 'state', 'that', 'borders', 'texas']",answer population_1 largest state next_to_2 stateid(texas),answer population_1 largest state next_to_2 stateid(texas),1
153,551,"['what', 'ε', 'is', 'the', 'population', 'of', 'utah']",answer population_1 stateid(utah),answer population_1 stateid(utah),1
154,552,"['what', 'ε', 'is', 'the', 'population', 'of', 'washington']",answer population_1 stateid(washington),answer population_1 stateid(washington),1
155,567,"['what', 'ε', 'is', 'the', 'size', 'of', 'the', 'largest', 'ε', 'state', 'in', 'ε', 'the', 'usa']",answer size largest state loc_2 countryid(usa),answer size largest state loc_2 countryid(usa),1
156,572,"['what', 'ε', 'is', 'the', 'smallest', 'city', 'in', 'ε', 'the', 'us']",answer smallest city loc_2 countryid(usa),answer smallest city loc_2 countryid(usa),1
157,573,"['what', 'ε', 'is', 'the', 'smallest', 'city', 'in', 'ε', 'the', 'usa']",answer smallest city loc_2 countryid(usa),answer smallest city loc_2 countryid(usa),1
158,576,"['what', 'ε', 'is', 'the', 'smallest', 'state', 'bordering', 'ohio']",answer smallest state next_to_2 stateid(ohio),answer smallest state next_to_2 stateid(ohio),1
159,577,"['what', 'ε', 'is', 'the', 'smallest', 'state', 'bordering', 'wyoming']",answer smallest state next_to_2 stateid(wyoming),answer smallest state next_to_2 stateid(wyoming),1
160,580,"['what', 'ε', 'is', 'the', 'smallest', 'state', 'that', 'borders', 'texas']",answer smallest state next_to_2 stateid(texas),answer smallest state next_to_2 stateid(texas),1
161,581,"['what', 'ε', 'is', 'the', 'smallest', 'state', 'that', 'borders', 'the', 'most', 'states']",answer smallest state next_to_2 most state(all),answer smallest state next_to_2 most state(all),0
162,582,"['what', 'ε', 'is', 'the', 'smallest', 'state', 'that', 'the', 'mississippi', 'river', 'runs', 'through']",answer smallest state riverid(mississippi) traverse_1,answer smallest state riverid(mississippi) traverse_1,0
163,583,"['what', 'ε', 'is', 'the', 'smallest', 'state', 'through', 'which', 'ε', 'the', 'longest', 'river', 'runs']",answer smallest state traverse_1 longest river(all),answer smallest state traverse_1 longest river(all),1
164,589,"['what', 'ε', 'is', 'the', 'state', 'with', 'the', 'lowest', 'point']",answer state loc_1 lowest place(all),answer state loc_1 lowest place(all),1
165,590,"['what', 'ε', 'is', 'the', 'state', 'with', 'the', 'lowest', 'population']",answer state(all) smallest_one population_1,answer state(all) smallest_one population_1,0
166,593,"['what', 'ε', 'is', 'the', 'tallest', 'mountain', 'in', 'ε', 'america']",answer highest mountain loc_2 countryid(usa),answer highest mountain loc_2 countryid(usa),1
167,594,"['what', 'ε', 'is', 'the', 'tallest', 'mountain', 'in', 'ε', 'the', 'united', 'states']",answer highest mountain loc_2 countryid(usa),answer highest mountain loc_2 countryid(usa),1
168,600,"['what', 'ε', 'major', 'rivers', 'run', 'through', 'illinois']",answer major river traverse_2 stateid(illinois),answer major river traverse_2 stateid(illinois),1
169,608,"['what', 'ε', 'river', 'runs', 'through', 'the', 'state', 'with', 'the', 'most', 'cities']",answer river traverse_2 state loc_1 most city(all),answer river traverse_2 state loc_1 most city(all),0
170,615,"['what', 'ε', 'rivers', 'are', 'in', 'ε', 'states', 'that', 'border', 'texas']",answer river loc_2 state next_to_2 stateid(texas),answer river loc_2 state next_to_2 stateid(texas),1
171,622,"['what', 'ε', 'rivers', 'flow', 'through', 'states', 'that', 'alabama', 'borders']",answer river traverse_2 state stateid(alabama) next_to_1,answer river traverse_2 state stateid(alabama) next_to_2,0
172,625,"['what', 'ε', 'rivers', 'flow', 'through', 'the', 'state', 'with', 'the', 'largest', 'ε', 'population']",answer river traverse_2 state(all) largest_one population_1,answer river traverse_2 state(all) largest_one population_1,0
