,ID,NL,MR,PRED,MONOTONIC
38,160,"answer count state loc_1 city cityid(springfield, _)","answer count state loc_1 city cityid(springfield, _)","answer count state cityid(springfield, _)",1
39,161,answer count state loc_1 higher_2 place highest loc_1 place loc_2 state largest capital city loc_2 countryid(usa),answer count state loc_1 place higher_2 highest place loc_2 state loc_1 largest capital city loc_2 countryid(usa),answer count state loc_2 countryid(usa),0
40,162,"answer count state loc_1 city cityid(austin, _)","answer count state loc_1 city cityid(austin, _)","answer count state cityid(austin, _)",1
41,163,"answer count state loc_1 city cityid(springfield, _)","answer count state loc_1 city cityid(springfield, _)","answer count state cityid(springfield, _)",1
42,164,answer count state loc_1 major river(all),answer count state loc_1 major river(all),answer count state loc_1 major river(all),1
43,165,answer count intersection state loc_2 countryid(usa) shortest river(all) traverse_1,answer count intersection state loc_2 countryid(usa) traverse_1 shortest river(all),answer count state loc_2 countryid(usa),0
44,168,answer elevation_1 highest place loc_2 stateid(montana),answer elevation_1 highest place loc_2 stateid(montana),answer elevation_1 highest place loc_2 stateid(montana),1
45,170,loc_1 answer state highest place loc_2 countryid(usa),answer state loc_1 highest place loc_2 countryid(usa),answer state highest place loc_2 countryid(usa),0
46,181,answer state(all) exclude next_to_2 state(all),answer exclude state(all) next_to_2 state(all),answer loc_1 surrounding state(all),0
47,185,state traverse_1 loc_2 riverid(mississippi) answer state loc_1 lowest place,answer state loc_1 lowest place loc_2 state traverse_1 riverid(mississippi),answer state traverse_1 riverid(mississippi),0
48,189,"cityid(sacramento, _) capital loc_1 answer state","answer state loc_1 capital cityid(sacramento, _)",answer capital loc_2 state(sacramento),0
49,196,traverse_1 answer state longest river loc_2 stateid(texas),answer state traverse_1 longest river loc_2 stateid(texas),answer state traverse_1 riverid(texas),0
50,202,answer capital city loc_2 state next_to_2 stateid(texas),answer capital city loc_2 state next_to_2 stateid(texas),answer capital city loc_2 stateid(texas),1
51,204,answer capital loc_2 state next_to_2 stateid(missouri),answer capital loc_2 state next_to_2 stateid(missouri),answer capital loc_2 state next_to_2 stateid(missouri),1
52,205,answer capital loc_2 state next_to_2 stateid(texas),answer capital loc_2 state next_to_2 stateid(texas),answer capital loc_2 state next_to_2 stateid(texas),1
53,207,answer city loc_2 state traverse_1 riverid(mississippi),answer city loc_2 state traverse_1 riverid(mississippi),answer city traverse_1 riverid(mississippi),1
54,208,answer city loc_2 state loc_1 highest place(all),answer city loc_2 state loc_1 highest place(all),answer city loc_2 highest place state(all),1
55,210,answer highest place loc_2 state next_to_2 stateid(mississippi),answer highest place loc_2 state next_to_2 stateid(mississippi),answer highest place loc_2 stateid(mississippi),1
56,211,answer lake loc_2 state next_to_2 stateid(texas),answer lake loc_2 state next_to_2 stateid(texas),answer lake loc_2 stateid(texas),1
57,212,answer largest city loc_2 state next_to_2 largest state(all),answer largest city loc_2 state next_to_2 largest state(all),answer largest city loc_2 largest state(all),1
58,225,answer major city loc_2 state traverse_1 riverid(mississippi),answer major city loc_2 state traverse_1 riverid(mississippi),answer major city loc_2 state traverse_1 riverid(mississippi),1
59,227,answer major city loc_2 largest state(all),answer major city loc_2 largest state(all),answer major city loc_2 largest state(all),1
60,228,answer major city loc_2 smallest state loc_2 countryid(usa),answer major city loc_2 smallest state loc_2 countryid(usa),answer major city loc_2 smallest state(usa),1
61,230,answer major city loc_2 state traverse_1 major river loc_2 stateid(virginia),answer major city loc_2 state traverse_1 major river loc_2 stateid(virginia),answer major city loc_2 stateid(virginia),1
62,244,answer population_1 major city loc_2 stateid(montana),answer population_1 major city loc_2 stateid(montana),answer population_1 major city loc_2 stateid(montana),1
63,250,answer population_1 major city loc_2 stateid(texas),answer population_1 major city loc_2 stateid(texas),answer population_1 major cityid(texas),1
64,260,answer state next_to_2 state(all) largest_one population_1,answer state next_to_2 largest_one population_1 state(all),answer largest_one population_1 state(all),0
65,268,answer city loc_2 stateid(texas) largest_one population_1,answer largest_one population_1 city loc_2 stateid(texas),answer city loc_2 stateid(texas),0
66,269,answer city loc_2 stateid(texas) largest_one population_1,answer largest_one population_1 city loc_2 stateid(texas),answer city loc_2 stateid(texas),0
67,273,answer city loc_2 countryid(usa) largest_one density_1,answer largest_one density_1 city loc_2 countryid(usa),answer largest_one density_1 city(all),0
68,275,answer capital loc_2 state loc_1 lowest place(all),answer capital loc_2 state loc_1 lowest place(all),answer capital loc_2 lowest place state(all),1
69,292,"answer area_1 state loc_1 capital cityid(albany, _)","answer area_1 state loc_1 capital cityid(albany, _)",answer area_1 state next_to_2 capitalid(albany),1
70,300,answer largest city loc_2 state loc_1 river(all),answer largest city loc_2 state loc_1 river(all),answer largest city loc_2 state(all),1
71,301,answer largest capital city loc_2 countryid(usa),answer largest capital city loc_2 countryid(usa),answer largest capital city loc_2 countryid(usa),1
72,309,answer largest city loc_2 smallest state(all),answer largest city loc_2 smallest state(all),answer largest city loc_2 smallest state(all),1
73,318,answer capital city loc_2 largest state loc_2 countryid(usa),answer capital city loc_2 largest state loc_2 countryid(usa),answer largest state loc_2 countryid(usa),1
74,336,"answer capital loc_2 state loc_1 city cityid(durham, _)","answer capital loc_2 state loc_1 city cityid(durham, _)",answer capital loc_2 stateid(durham),1
75,343,answer capital loc_2 state next_to_2 most state(all),answer capital loc_2 most state next_to_2 state(all),answer most capital loc_2 state(all),0
76,344,answer capital loc_2 state next_to_2 state next_to_2 stateid(texas),answer capital loc_2 state next_to_2 state next_to_2 stateid(texas),answer capital loc_2 stateid(texas),1
77,345,answer capital loc_2 state loc_1 highest place(all),answer capital loc_2 state loc_1 highest place(all),answer highest capital loc_2 state(all),1
78,346,answer capital loc_2 state loc_1 highest place(all),answer capital loc_2 state loc_1 highest place(all),answer capital loc_2 highest place state(all),1
79,347,answer capital loc_2 state(all) largest_one population_1,answer capital loc_2 largest_one population_1 state(all),answer capital loc_2 largest_one population_1 state(all),0
80,348,answer capital loc_2 state(all) largest_one density_1,answer capital loc_2 largest_one density_1 state(all),answer capital loc_2 largest_one density_1 state(all),0
81,349,answer capital loc_2 state loc_1 longest river(all),answer capital loc_2 state loc_1 longest river(all),answer capital loc_2 longest river state(all),1
82,350,answer capital loc_2 state(all) largest_one population_1,answer capital loc_2 largest_one population_1 state(all),answer capital loc_2 largest_one population_1 state(all),0
83,354,answer city loc_2 stateid(texas) largest_one population_1,answer largest_one population_1 city loc_2 stateid(texas),answer city loc_2 largest_one population_1 stateid(texas),0
84,361,answer elevation_1 highest place loc_2 countryid(usa),answer elevation_1 highest place loc_2 countryid(usa),answer elevation_1 highest place loc_2 countryid(usa),1
85,363,answer elevation_1 highest mountain loc_2 stateid(texas),answer elevation_1 highest mountain loc_2 stateid(texas),answer elevation_1 mountain loc_2 stateid(texas),1
86,364,answer elevation_1 highest place loc_2 countryid(usa),answer elevation_1 highest place loc_2 countryid(usa),answer elevation_1 highest place loc_2 countryid(usa),1
87,376,answer highest place loc_2 state loc_1 elevation_2 place 0,answer highest place loc_2 state loc_1 place elevation_2 0,answer highest place loc_2 state(sea),0
88,386,answer highest place loc_2 state next_to_2 stateid(georgia),answer highest place loc_2 state next_to_2 stateid(georgia),answer highest place loc_2 stateid(georgia),1
89,389,answer highest place loc_2 smallest state(all),answer highest place loc_2 smallest state(all),answer highest place loc_2 smallest state(all),1
90,390,"answer highest place loc_2 state loc_1 capital cityid(austin, _)","answer highest place loc_2 state loc_1 capital cityid(austin, _)","answer highest place loc_2 stateid(austin, _)",1
91,391,"answer highest place loc_2 state loc_1 capital cityid(des moines, _)","answer highest place loc_2 state loc_1 capital cityid(des moines, _)",answer highest place loc_2 stateid(capital des moines),1
92,392,"answer highest place loc_2 state loc_1 capital cityid(des moines, _)","answer highest place loc_2 state loc_1 capital cityid(des moines, _)",answer highest place loc_2 stateid(capital des moines),1
93,393,answer highest place loc_2 traverse_1 state most river(all),answer highest place loc_2 most state traverse_1 river(all),answer highest place loc_2 largest river state(all),0
94,394,answer highest place loc_2 state(all) smallest_one population_1,answer highest place loc_2 smallest_one population_1 state(all),answer highest place loc_2 smallest_one population_1 state(all),0
95,395,answer highest place loc_2 state next_to_2 stateid(colorado),answer highest place loc_2 state next_to_2 stateid(colorado),answer highest place loc_2 state next_to_2 stateid(colorado),1
96,401,answer highest place loc_2 state(all) largest_one area_1,answer highest place loc_2 largest_one area_1 state(all),answer highest place loc_2 largest_one area_1 state(all),0
97,402,answer highest place loc_2 state(all) smallest_one density_1,answer highest place loc_2 smallest_one density_1 state(all),answer smallest_one density_1 highest place(all),0
98,405,answer largest capital city loc_2 countryid(usa),answer largest capital city loc_2 countryid(usa),answer largest capital city loc_2 countryid(usa),1
99,406,answer largest city loc_2 state next_to_2 stateid(texas),answer largest city loc_2 state next_to_2 stateid(texas),answer largest city loc_2 stateid(texas),1
100,410,answer largest_one city loc_2 stateid(minnesota) population_1,answer largest_one population_1 city loc_2 stateid(minnesota),answer largest city loc_2 stateid(minnesota),0
101,413,answer largest city loc_2 smallest state traverse_1 riverid(mississippi),answer largest city loc_2 smallest state traverse_1 riverid(mississippi),answer largest city traverse_1 riverid(mississippi),1
102,414,answer largest city loc_2 state next_to_2 stateid(california),answer largest city loc_2 state next_to_2 stateid(california),answer largest city loc_2 stateid(california),1
103,416,answer largest city loc_2 smallest state loc_2 countryid(usa),answer largest city loc_2 smallest state loc_2 countryid(usa),answer largest city loc_2 smallest state(usa),1
104,429,answer largest state next_to_2 state(all) largest_one population_1,answer largest state next_to_2 largest_one population_1 state(all),answer largest population_1 next_to_1 state(all),0
105,430,answer largest state next_to_2 state loc_1 lowest place loc_2 countryid(usa),answer largest state next_to_2 state loc_1 lowest place loc_2 countryid(usa),answer largest state next_to_2 stateid(usa),1
106,434,answer len intersection riverid(colorado) river loc_2 stateid(texas),answer len intersection riverid(colorado) river loc_2 stateid(texas),answer len riverid(colorado),1
107,435,answer len longest river loc_2 countryid(usa),answer len longest river loc_2 countryid(usa),answer len river loc_2 countryid(usa),1
108,436,answer len longest river traverse_2 stateid(texas),answer len longest river traverse_2 stateid(texas),answer len river traverse_2 stateid(texas),1
109,438,answer len river traverse_2 most state(all),answer len most river traverse_2 state(all),answer most len river traverse_2 state(all),0
110,439,answer len river traverse_2 most state(all),answer len most river traverse_2 state(all),answer most len river traverse_2 state(all),0
111,440,answer len river traverse_2 most state(all),answer len most river traverse_2 state(all),answer most len river traverse_2 state(all),0
112,441,answer len river traverse_2 most state(all),answer len most river traverse_2 state(all),answer most len river traverse_2 state(all),0
113,451,answer longest river loc_2 largest state(all),answer longest river loc_2 largest state(all),answer longest river loc_2 largest state(all),1
114,452,answer longest river loc_2 smallest state loc_2 countryid(usa),answer longest river loc_2 smallest state loc_2 countryid(usa),answer longest river loc_2 smallest state(usa),1
115,453,answer longest river loc_2 state loc_1 highest place(all),answer longest river loc_2 state loc_1 highest place(all),answer longest river loc_2 highest place state(all),1
116,454,answer longest river loc_2 state loc_1 most major city(all),answer longest river loc_2 most state loc_1 major city(all),answer longest river loc_2 state(all),0
117,455,answer longest river loc_2 state next_to_2 stateid(nebraska),answer longest river loc_2 state next_to_2 stateid(nebraska),answer longest river loc_2 stateid(nebraska),1
118,458,answer longest river(all) exclude traverse_2 stateid(texas),answer longest exclude river(all) traverse_2 stateid(texas),answer longest river traverse_2 stateid(texas),0
119,459,answer longest river traverse_2 state next_to_2 stateid(indiana),answer longest river traverse_2 state next_to_2 stateid(indiana),answer longest river traverse_2 stateid(indiana),1
120,461,answer longest river traverse_2 state next_to_2 state next_to_2 most state(all),answer longest river traverse_2 state next_to_2 most state next_to_2 state(all),answer most river traverse_2 state(all),0
121,462,answer longest river traverse_2 state next_to_2 stateid(tennessee),answer longest river traverse_2 state next_to_2 stateid(tennessee),answer longest river traverse_2 stateid(tennessee),1
122,477,answer lowest place loc_2 state traverse_1 riverid(colorado),answer lowest place loc_2 state traverse_1 riverid(colorado),answer lowest place loc_2 traverse_1 riverid(colorado),1
123,479,answer lowest place loc_2 state(all) largest_one area_1,answer lowest place loc_2 largest_one area_1 state(all),answer largest area loc_2 state(all),0
124,482,"answer highest place loc_2 cityid(san francisco, _)","answer highest place loc_2 cityid(san francisco, _)","answer maximum place loc_2 cityid(san francisco, _)",1
125,483,answer largest_one density_1 state loc_2 countryid(usa),answer largest_one density_1 state loc_2 countryid(usa),answer largest dense state loc_2 countryid(usa),1
126,484,answer largest_one population_1 capital loc_2 countryid(usa),answer largest_one population_1 capital loc_2 countryid(usa),answer largest_one population_1 capital loc_2 countryid(usa),1
127,485,answer largest_one population_1 state next_to_2 stateid(oklahoma),answer largest_one population_1 state next_to_2 stateid(oklahoma),answer largest_one population_1 state next_to_2 stateid(oklahoma),1
128,487,answer largest_one population_1 city loc_2 stateid(texas),answer largest_one population_1 city loc_2 stateid(texas),answer largest_one population_1 city loc_2 stateid(texas),1
129,488,answer largest_one population_1 city loc_2 stateid(wyoming),answer largest_one population_1 city loc_2 stateid(wyoming),answer largest_one population_1 stateid(wyoming),1
130,490,answer largest_one population_1 state loc_2 countryid(usa),answer largest_one population_1 state loc_2 countryid(usa),answer largest_one population_1 countryid(usa),1
131,491,answer largest_one population_1 state traverse_1 riverid(mississippi),answer largest_one population_1 state traverse_1 riverid(mississippi),answer largest_one population_1 state traverse_1 riverid(mississippi),1
132,494,"answer density_1 state loc_1 capital cityid(austin, _)","answer density_1 state loc_1 capital cityid(austin, _)","answer density_1 state next_to_2 capitalid(austin, _)",1
133,539,answer population_1 capital loc_2 largest state(all),answer population_1 capital loc_2 largest state(all),answer population_1 capital loc_2 largest state(all),1
134,540,answer population_1 capital loc_2 largest state traverse_1 riverid(mississippi),answer population_1 capital loc_2 largest state traverse_1 riverid(mississippi),answer population_1 largest state traverse_1 riverid(mississippi),1
135,541,answer population_1 capital loc_2 smallest state(all),answer population_1 capital loc_2 smallest state(all),answer population_1 capital loc_2 smallest state(all),1
136,542,answer population_1 largest city loc_2 state(all) largest_one area_1,answer population_1 largest city loc_2 largest_one area_1 state(all),answer population_1 largest_one area_1 state(all),0
137,544,answer population_1 largest state next_to_2 stateid(texas),answer population_1 largest state next_to_2 stateid(texas),answer population_1 largest state next_to_2 stateid(texas),1
138,545,answer population_1 major city loc_2 stateid(wisconsin),answer population_1 major city loc_2 stateid(wisconsin),answer population_1 major city loc_2 stateid(wisconsin),1
139,547,answer population_1 state next_to_2 most state(all),answer population_1 most state next_to_2 state(all),answer most population_1 state next_to_2 state(all),0
140,567,answer size largest state loc_2 countryid(usa),answer size largest state loc_2 countryid(usa),answer size largest state loc_2 countryid(usa),1
141,571,answer smallest city loc_2 largest state(all),answer smallest city loc_2 largest state(all),answer smallest city loc_2 largest state(all),1
142,575,answer smallest city loc_2 smallest state loc_2 countryid(usa),answer smallest city loc_2 smallest state loc_2 countryid(usa),answer smallest city loc_2 countryid(usa),1
143,581,answer smallest state next_to_2 most state(all),answer smallest most state next_to_2 state(all),answer smallest state next_to_2 state(all),0
144,583,answer smallest state traverse_1 longest river(all),answer smallest state traverse_1 longest river(all),answer smallest state traverse_1 river(all),1
145,585,answer state loc_1 highest place loc_2,answer state loc_1 highest place loc_2 countryid(usa),answer state loc_1 countryid(usa),1
146,587,answer state largest_one density_1 loc_2 countryid(usa),answer largest_one density_1 state loc_2 countryid(usa),answer largest_one density_1 state(all),0
147,597,answer sum population_1 state next_to_2 stateid(texas),answer sum population_1 state next_to_2 stateid(texas),answer population_1 state next_to_2 stateid(texas),1
148,608,answer river traverse_2 state loc_1 most city(all),answer river traverse_2 most state loc_1 city(all),answer river traverse_2 largest_one city state(all),0
149,611,answer river traverse_2 state next_to_2 most state(all),answer river traverse_2 most state next_to_2 state(all),answer most river traverse_2 state(all),0
150,615,answer river loc_2 state next_to_2 stateid(texas),answer river loc_2 state next_to_2 stateid(texas),answer river loc_2 stateid(texas),1
151,619,answer river(all) exclude traverse_2 stateid(tennessee),answer exclude river(all) traverse_2 stateid(tennessee),answer river traverse_2 stateid(tennessee),0
152,622,answer river traverse_2 state stateid(alabama) next_to_1,answer river traverse_2 state next_to_1 stateid(alabama),answer river traverse_2 stateid(alabama),0
153,623,answer river traverse_2 state next_to_2 state(all) largest_one population_1,answer river traverse_2 state next_to_2 largest_one population_1 state(all),answer river traverse_2 largest_one population_1 state(all),0
154,625,answer river traverse_2 state(all) largest_one population_1,answer river traverse_2 largest_one population_1 state(all),answer river traverse_2 largest_one population_1 state(all),0
155,632,answer river traverse_2 state loc_1 lowest place loc_2 countryid(usa),answer river traverse_2 state loc_1 lowest place loc_2 countryid(usa),answer river traverse_2 stateid(usa),1
156,633,"answer river traverse_2 state next_to_2 state loc_1 capital cityid(atlanta, _)","answer river traverse_2 state next_to_2 state loc_1 capital cityid(atlanta, _)",answer river traverse_2 stateid(atlanta),1
157,635,answer river traverse_2 state next_to_2 most state(all),answer river traverse_2 most state next_to_2 state(all),answer most river traverse_2 state(all),0
158,636,answer state next_to_2 stateid(nevada) largest_one population_1,answer largest_one population_1 state next_to_2 stateid(nevada),answer largest_one population_1 stateid(nevada),0
159,641,answer state next_to_2 fewest state(all) exclude stateid(alaska) exclude stateid(hawaii),answer fewest state next_to_2 exclude exclude state(all) stateid(alaska) stateid(hawaii),answer state next_to_2 stateid(alaska),0
160,643,answer state next_to_2 state(all) smallest_one population_1,answer state next_to_2 smallest_one population_1 state(all),answer smallest_one population_1 state(all),0
161,644,answer state loc_1 highest place loc_2 countryid(usa),answer state loc_1 highest place loc_2 countryid(usa),answer state loc_1 countryid(usa),1
162,645,answer state loc_1 highest place loc_2 state riverid(colorado) traverse_1,answer state loc_1 highest place loc_2 state traverse_1 riverid(colorado),answer state loc_1 riverid(colorado),0
163,647,answer state(all) loc_1 exclude river(all),answer exclude state(all) loc_1 river(all),answer river(all),0
164,648,"answer state loc_1 capital cityid(salem, _)","answer state loc_1 capital cityid(salem, _)",answer state loc_1 capitalid(salem),1
165,649,"answer state loc_1 city cityid(flint, _)","answer state loc_1 city cityid(flint, _)","answer state loc_1 cityid(flint, _)",1
166,650,answer state loc_1 city(all) largest_one population_1,answer state loc_1 largest_one population_1 city(all),answer largest_one population_1 city(all),0
167,651,answer state loc_1 city(all) largest_one population_1,answer state loc_1 largest_one population_1 city(all),answer largest_one population_1 city(all),0
168,657,answer state loc_1 largest capital(all),answer state loc_1 largest capital(all),answer largest_one capital_1 state(all),1
169,658,answer state loc_1 largest city(all),answer state loc_1 largest city(all),answer largest_one city state(all),1
170,663,answer state loc_1 longest river(all),answer state loc_1 longest river(all),answer state loc_1 longest river(all),1
171,665,answer state loc_1 most city(all),answer most state loc_1 city(all),answer largest_one city state(all),0
172,666,answer state loc_1 most major city(all),answer most state loc_1 major city(all),answer largest_one major city state(all),0
173,667,answer state most major river(all) traverse_1,answer most state traverse_1 major river(all),answer largest_one river traverse_1 state(all),0
174,669,answer state loc_1 most river(all),answer most state loc_1 river(all),answer largest river(all),0
175,670,answer state most river(all) traverse_1,answer most state traverse_1 river(all),answer largest_one river traverse_1 state(all),0
176,671,answer state loc_1 shortest river(all),answer state loc_1 shortest river(all),answer state loc_1 shortest river(all),1
177,673,answer state loc_1 smallest capital(all),answer state loc_1 smallest capital(all),answer smallest_one capital_1 state(all),1
178,678,"answer state cityid(austin, _) loc_1","answer state loc_1 cityid(austin, _)","answer state loc_1 cityid(austin, _)",0
179,679,"answer state cityid(austin, _) capital loc_1","answer state loc_1 capital cityid(austin, _)","answer state capital_1 cityid(austin, _)",0
180,680,"answer state cityid(boston, _) loc_1","answer state loc_1 cityid(boston, _)","answer state loc_1 cityid(boston, _)",0
181,681,"answer state cityid(columbus, _) capital loc_1","answer state loc_1 capital cityid(columbus, _)","answer state capital_1 cityid(columbus, _)",0
182,682,"answer state cityid(dallas, _) loc_1","answer state loc_1 cityid(dallas, _)","answer state loc_1 cityid(dallas, _)",0
183,683,"answer state cityid(des moines, _) loc_1","answer state loc_1 cityid(des moines, _)","answer state loc_1 cityid(des moines, _)",0
184,684,"answer state cityid(miami, _) loc_1","answer state loc_1 cityid(miami, _)",answer loc_1 stateid(miami),0
185,685,"answer state cityid(pittsburgh, _) loc_1","answer state loc_1 cityid(pittsburgh, _)",answer state loc_1 placeid(pittsburgh),0
186,688,answer state state loc_1 most river(all),answer state most state loc_1 river(all),answer largest_one river(all),0
187,689,answer state next_to_2 stateid(texas) largest_one population_1,answer largest_one population_1 state next_to_2 stateid(texas),answer largest_one population_1 stateid(texas),0
188,690,answer state next_to_2 stateid(texas) largest,answer largest state next_to_2 stateid(texas),answer state next_to_2 largest stateid(texas),0
189,691,answer state riverid(mississippi) traverse_1 largest_one population_1,answer largest_one population_1 state traverse_1 riverid(mississippi),answer state traverse_1 riverid(mississippi),0
190,710,answer state next_to_2 state next_to_2 stateid(colorado),answer state next_to_2 state next_to_2 stateid(colorado),answer state next_to_2 stateid(colorado),1
191,711,answer state next_to_2 state next_to_2 stateid(mississippi),answer state next_to_2 state next_to_2 stateid(mississippi),answer state next_to_2 stateid(mississippi),1
192,712,answer state next_to_2 state next_to_2 state next_to_2 stateid(florida),answer state next_to_2 state next_to_2 state next_to_2 stateid(florida),answer state next_to_2 stateid(florida),1
193,713,answer state next_to_2 state next_to_2 state next_to_2 state next_to_2 stateid(texas),answer state next_to_2 state next_to_2 state next_to_2 state next_to_2 stateid(texas),answer state next_to_2 stateid(texas),1
194,714,answer state next_to_2 state next_to_2 state(all) largest_one population_1,answer state next_to_2 state next_to_2 largest_one population_1 state(all),answer largest_one population_1 state(all),0
195,715,answer state next_to_2 state riverid(mississippi) traverse_1,answer state next_to_2 state traverse_1 riverid(mississippi),answer state traverse_1 stateid(mississippi),0
196,716,answer state next_to_2 state riverid(ohio) traverse_1,answer state next_to_2 state traverse_1 riverid(ohio),answer state traverse_1 stateid(ohio),0
197,717,answer state next_to_2 state riverid(mississippi) traverse_1,answer state next_to_2 state traverse_1 riverid(mississippi),answer state traverse_1 stateid(mississippi),0
198,719,answer state next_to_2 stateid(texas) intersection loc_1 major river(all),answer intersection state next_to_2 stateid(texas) loc_1 major river(all),answer state next_to_2 major river(texas),0
199,721,answer state next_to_2 largest_one population_1 state(all),answer state next_to_2 largest_one population_1 state(all),answer most state next_to_2 state(all),1
200,722,answer state next_to_2 state next_to_2 most state(all),answer state next_to_2 most state next_to_2 state(all),answer most state next_to_2 state(all),0
201,723,answer state next_to_2 state loc_1 most city(all),answer state next_to_2 most state loc_1 city(all),answer most state next_to_2 city(all),0
202,724,answer state next_to_2 state loc_1 most major city(all),answer state next_to_2 most state loc_1 major city(all),answer most state next_to_2 city(all),0
