,ID,NL,MR,PRED,MONOTONIC
13,49,"['answer', 'count', 'major', 'city', 'loc_2', 'stateid(pennsylvania)']",answer count major city loc_2 stateid(pennsylvania),answer count capital loc_2 stateid(pennsylvania),1
14,59,"['answer', 'count', 'intersection', 'city', 'cityid(austin, _)loc_2', 'countryid(usa)']","answer count intersection city cityid(austin, _) loc_2 countryid(usa)","answer count city cityid(austin, _) loc_2 countryid(usa)",1
15,66,"['answer', 'count', 'major', 'city', 'loc_2', 'stateid(arizona)']",answer count major city loc_2 stateid(arizona),answer count capital loc_2 stateid(arizona),1
16,67,"['answer', 'count', 'major', 'city', 'loc_2', 'stateid(florida)']",answer count major city loc_2 stateid(florida),answer count capital loc_2 stateid(florida),1
17,68,"['answer', 'count', 'major', 'city', 'loc_2', 'state', 'next_to_2', 'stateid(nebraska)']",answer count major city loc_2 state next_to_2 stateid(nebraska),answer count capital loc_2 state next_to_2 stateid(nebraska),1
18,69,"['answer', 'count', 'major', 'city', 'loc_2', 'state', 'next_to_2', 'stateid(utah)']",answer count major city loc_2 state next_to_2 stateid(utah),answer count major city(all) loc_2 state next_to_2 stateid(utah),1
19,70,"['answer', 'count', 'major', 'city', 'loc_2', 'stateid(texas)']",answer count major city loc_2 stateid(texas),answer count capital city loc_2 stateid(texas),1
20,72,"['answer', 'count', 'major', 'city', 'loc_2', 'stateid(oregon)']",answer count major city loc_2 stateid(oregon),answer count capital loc_2 stateid(oregon),1
21,73,"['answer', 'count', 'major', 'river', 'traverse_2', 'stateid(ohio)']",answer count major river traverse_2 stateid(ohio),answer major river loc_2 stateid(ohio),1
22,99,"['answer', 'population_1', 'largest', 'city', 'loc_2', 'stateid(new york)']",answer population_1 largest city loc_2 stateid(new york),answer population_1 largest city(all),1
23,102,"['answer', 'population_1', 'smallest', 'state', 'next_to_2', 'stateid(wyoming)']",answer population_1 smallest state next_to_2 stateid(wyoming),answer smallest population_1 stateid(wyoming) stateid(wyoming),1
24,117,"['answer', 'count', 'river', 'loc_2', 'state', 'loc_1', 'most', 'river(all)']",answer count river loc_2 most state loc_1 river(all),answer count river loc_2 state loc_2,0
25,118,"['answer', 'count', 'river', 'loc_2', 'state', 'loc_1', 'highest', 'place(all)']",answer count river loc_2 state loc_1 highest place(all),answer count river loc_2 state highest place(all),1
26,119,"['answer', 'count', 'river', 'loc_2', 'state(all)', 'largest_one', 'population_1']",answer count river loc_2 largest_one population_1 state(all),answer count river loc_2 largest_one population_1 state(all),0
27,123,"['answer', 'count', 'river(all)', 'exclude', 'traverse_2', 'state', 'loc_1', 'capital', 'cityid(albany, _)']","answer count exclude river(all) traverse_2 state loc_1 capital cityid(albany, _)",answer count river traverse_2 state capital loc_2 stateid(illinois),1
28,126,"['answer', 'count', 'intersection', 'river', 'loc_2', 'stateid(texas)', 'longer', 'riverid(red)']",answer count intersection river loc_2 stateid(texas) longer riverid(red),answer count river loc_2 state stateid(texas),1
29,129,"['answer', 'count', 'river', 'traverse_2', 'state', 'stateid(colorado)', 'next_to_2']",answer count river traverse_2 state next_to_2 stateid(colorado),answer count river traverse_2 traverse_1 riverid(colorado),0
30,133,"['answer', 'count', 'state', 'next_to_2', 'major', 'river(all)']",answer count state next_to_2 major river(all),answer count state count river,1
31,139,"['answer', 'count', 'state', 'next_to_2', 'stateid(colorado)', 'intersection', 'next_to_2', 'stateid(new mexico)']",answer count state intersection next_to_2 stateid(colorado) next_to_2 stateid(new mexico),answer count state next_to_2 stateid(colorado) stateid(new mexico),0
32,142,"['answer', 'count', 'state', 'next_to_2', 'state', 'loc_1', 'capital', 'cityid(boston, _)']","answer count state next_to_2 state loc_1 capital cityid(boston, _)","answer count state next_to_2 loc_1 loc_2 cityid(boston, _)",1
33,145,"['answer', 'count', 'state', 'next_to_2', 'largest', 'state(all)']",answer count state next_to_2 largest state(all),answer count state next_to_2 largest state(all),1
34,147,"['answer', 'count', 'state', 'next_to_2', 'state', 'next_to_2', 'most', 'state(all)']",answer count state next_to_2 most state next_to_2 state(all),answer count state next_to_2 most state next_to_2,0
35,148,"['answer', 'count', 'state', 'next_to_2', 'state(all)', 'largest_one', 'population_1']",answer count state next_to_2 largest_one population_1 state(all),answer state next_to_2 largest_one population_1 state(all),0
36,149,"['answer', 'count', 'state(all)', 'loc_1', 'exclude', 'river(all)']",answer count exclude state(all) loc_1 river(all),answer count state river(all) river(all),0
37,159,"['answer', 'count', 'state', 'loc_1', 'city', 'cityid(rochester, _)']","answer count state loc_1 city cityid(rochester, _)",answer count state traverse_1 riverid(colorado),1
38,160,"['answer', 'count', 'state', 'loc_1', 'city', 'cityid(springfield, _)']","answer count state loc_1 city cityid(springfield, _)",answer count state city(all) loc_2,1
39,161,"['answer', 'count', 'state', 'loc_1', 'higher_2', 'place', 'highest', 'place', 'loc_2', 'state', 'loc_1', 'largest', 'capital', 'city', 'loc_2', 'countryid(usa)']",answer count state loc_1 place higher_2 highest place loc_2 state loc_1 largest capital city loc_2 countryid(usa),answer count state highest place highest place loc_2 state largest capital loc_2,0
40,162,"['answer', 'count', 'state', 'loc_1', 'city', 'cityid(austin, _)']","answer count state loc_1 city cityid(austin, _)","answer count state city cityid(austin, _)",1
41,163,"['answer', 'count', 'state', 'loc_1', 'city', 'cityid(springfield, _)']","answer count state loc_1 city cityid(springfield, _)",answer count state city next_to_2 next_to_2,1
42,164,"['answer', 'count', 'state', 'loc_1', 'major', 'river(all)']",answer count state loc_1 major river(all),answer count state river(all) river(all),1
43,165,"['answer', 'count', 'intersection', 'state', 'loc_2', 'countryid(usa)', 'traverse_1', 'shortest', 'river(all)']",answer count intersection state loc_2 countryid(usa) traverse_1 shortest river(all),answer count state loc_2 countryid(usa) shortest river(all),1
44,168,"['answer', 'elevation_1', 'highest', 'place', 'loc_2', 'stateid(montana)']",answer elevation_1 highest place loc_2 stateid(montana),answer highest place loc_2 stateid(montana),1
45,170,"['answer', 'state', 'loc_1', 'highest', 'place', 'loc_2', 'countryid(usa)']",answer state loc_1 highest place loc_2 countryid(usa),answer largest_one highest place loc_2 countryid(usa),1
46,181,"['answer', 'state(all)', 'next_to_2', 'exclude', 'state(all)']",answer exclude state(all) next_to_2 state(all),answer state traverse_1 state next_to_2,0
47,185,"['answer', 'state', 'loc_1', 'lowest', 'place', 'loc_2', 'state', 'traverse_1', 'riverid(mississippi)']",answer state loc_1 lowest place loc_2 state traverse_1 riverid(mississippi),answer state lowest place loc_2 state traverse_1 riverid(mississippi),1
48,189,"['cityid(sacramento, _)', 'capital', 'loc_1', 'answer', 'state']","answer state loc_1 capital cityid(sacramento, _)",answer capital loc_2 state(all),0
49,196,"['answer', 'state', 'traverse_1', 'longest', 'river', 'loc_2', 'stateid(texas)']",answer state traverse_1 longest river loc_2 stateid(texas),answer state traverse_1 longest river loc_2 stateid(texas),0
50,202,"['answer', 'capital', 'city', 'loc_2', 'state', 'next_to_2', 'stateid(texas)']",answer capital city loc_2 state next_to_2 stateid(texas),answer capital city state next_to_2 stateid(texas),1
51,204,"['answer', 'capital', 'loc_2', 'state', 'next_to_2', 'stateid(missouri)']",answer capital loc_2 state next_to_2 stateid(missouri),answer capital city traverse_1 stateid(missouri),1
52,205,"['answer', 'capital', 'loc_2', 'next_to_2', 'stateid(texas)', 'state']",answer capital loc_2 state next_to_2 stateid(texas),answer major city next_to_2 stateid(texas),0
53,207,"['answer', 'city', 'loc_2', 'state', 'traverse_1', 'riverid(mississippi)']",answer city loc_2 state traverse_1 riverid(mississippi),answer city loc_2 largest_one density_1 riverid(mississippi),1
54,208,"['answer', 'city', 'loc_2', 'state', 'loc_1', 'highest', 'place(all)']",answer city loc_2 state loc_1 highest place(all),answer city loc_2 state loc_1 highest place(all),1
55,210,"['answer', 'highest', 'place', 'loc_2', 'state', 'next_to_2', 'stateid(mississippi)']",answer highest place loc_2 state next_to_2 stateid(mississippi),answer highest place loc_2 state traverse_1,1
56,211,"['answer', 'loc_2', 'lake', 'state', 'next_to_2', 'stateid(texas)']",answer lake loc_2 state next_to_2 stateid(texas),answer lake state next_to_2 stateid(texas),0
57,212,"['answer', 'largest', 'city', 'loc_2', 'next_to_2', 'largest', 'state', 'state(all)']",answer largest city loc_2 state next_to_2 largest state(all),answer major city loc_2 largest state next_to_2 stateid(mississippi),1
58,225,"['answer', 'major', 'city', 'loc_2', 'state', 'traverse_1', 'riverid(mississippi)']",answer major city loc_2 state traverse_1 riverid(mississippi),answer major city loc_2 state traverse_1 riverid(mississippi),1
59,227,"['answer', 'major', 'city', 'loc_2', 'largest', 'state(all)']",answer major city loc_2 largest state(all),answer major city loc_2 largest state(all),1
60,228,"['answer', 'major', 'city', 'loc_2', 'smallest', 'state', 'loc_2', 'countryid(usa)']",answer major city loc_2 smallest state loc_2 countryid(usa),answer major city loc_2 smallest state countryid(usa),1
61,230,"['answer', 'major', 'city', 'loc_2', 'state', 'traverse_1', 'major', 'river', 'loc_2', 'stateid(virginia)']",answer major city loc_2 state traverse_1 major river loc_2 stateid(virginia),answer major city loc_2 countryid(usa) smallest river stateid(virginia),1
62,244,"['answer', 'population_1', 'major', 'city', 'loc_2', 'stateid(montana)']",answer population_1 major city loc_2 stateid(montana),answer population_1 major city loc_2 stateid(montana),1
63,250,"['answer', 'population_1', 'major', 'city', 'loc_2', 'stateid(texas)']",answer population_1 major city loc_2 stateid(texas),answer population_1 major city stateid(texas),1
64,260,"['answer', 'state', 'next_to_2', 'largest_one', 'population_1', 'state(all)']",answer state next_to_2 largest_one population_1 state(all),answer state next_to_2 area_1 state(all),1
65,268,"['answer', 'city', 'loc_2', 'stateid(texas)', 'largest_one', 'population_1']",answer largest_one population_1 city loc_2 stateid(texas),answer city loc_2 state stateid(texas) state(all),0
66,269,"['answer', 'city', 'loc_2', 'stateid(texas)', 'largest_one', 'population_1']",answer largest_one population_1 city loc_2 stateid(texas),answer largest_one state population_1 city(all),0
67,273,"['answer', 'countryid(usa)', 'city', 'loc_2', 'largest_one', 'density_1']",answer largest_one density_1 city loc_2 countryid(usa),answer largest_one largest_one density_1 city(all),0
68,275,"['answer', 'capital', 'loc_2', 'state', 'loc_1', 'lowest', 'place(all)']",answer capital loc_2 state loc_1 lowest place(all),answer capital city loc_2 state lowest place(all),1
69,292,"['answer', 'area_1', 'state', 'loc_1', 'capital', 'cityid(albany, _)']","answer area_1 state loc_1 capital cityid(albany, _)",answer area_1 largest_one area_1 state(all),1
70,300,"['answer', 'largest', 'city', 'loc_2', 'state', 'loc_1', 'river(all)']",answer largest city loc_2 state loc_1 river(all),answer largest city loc_2 state(all),1
71,301,"['answer', 'largest', 'capital', 'city', 'loc_2', 'countryid(usa)']",answer largest capital city loc_2 countryid(usa),answer largest city loc_2 countryid(usa),1
72,309,"['answer', 'largest', 'city', 'loc_2', 'smallest', 'state(all)']",answer largest city loc_2 smallest state(all),answer largest city loc_2 smallest state(all),1
73,318,"['answer', 'capital', 'city', 'loc_2', 'largest', 'state', 'loc_2', 'countryid(usa)']",answer capital city loc_2 largest state loc_2 countryid(usa),answer capital loc_2 largest state(all),1
74,336,"['answer', 'capital', 'loc_2', 'state', 'loc_1', 'city', 'cityid(durham, _)']","answer capital loc_2 state loc_1 city cityid(durham, _)",answer capital city state next_to_2 next_to_2 riverid(colorado),1
75,343,"['answer', 'capital', 'loc_2', 'state(all)', 'most', 'state', 'next_to_2']",answer capital loc_2 most state next_to_2 state(all),answer capital city loc_2 state loc_1 state traverse_1,0
76,344,"['answer', 'capital', 'loc_2', 'state', 'next_to_2', 'state', 'stateid(texas)', 'next_to_2']",answer capital loc_2 state next_to_2 state next_to_2 stateid(texas),answer capital city loc_2 state state state loc_2 stateid(texas),0
77,345,"['answer', 'capital', 'loc_2', 'state', 'loc_1', 'highest', 'place(all)']",answer capital loc_2 state loc_1 highest place(all),answer capital city loc_2 largest_one area_1 state(all),1
78,346,"['answer', 'capital', 'loc_2', 'state', 'loc_1', 'highest', 'place(all)']",answer capital loc_2 state loc_1 highest place(all),answer capital loc_2 state next_to_2 highest state(all),1
79,347,"['answer', 'capital', 'loc_2', 'state(all)', 'largest_one', 'population_1']",answer capital loc_2 largest_one population_1 state(all),answer capital loc_2 largest_one largest_one population_1 state(all),0
80,348,"['answer', 'capital', 'loc_2', 'state(all)', 'largest_one', 'density_1']",answer capital loc_2 largest_one density_1 state(all),answer capital loc_2 largest largest_one density_1 state(all),0
81,349,"['answer', 'capital', 'loc_2', 'state', 'loc_1', 'longest', 'river(all)']",answer capital loc_2 state loc_1 longest river(all),answer capital loc_2 loc_2 smallest state(all),1
82,350,"['answer', 'capital', 'loc_2', 'state(all)', 'largest_one', 'population_1']",answer capital loc_2 largest_one population_1 state(all),answer capital loc_2 largest largest_one population_1 state(all),0
83,354,"['answer', 'city', 'loc_2', 'stateid(texas)', 'largest_one', 'population_1']",answer largest_one population_1 city loc_2 stateid(texas),answer city loc_2 state population_1 city(all),0
84,361,"['answer', 'elevation_1', 'highest', 'place', 'loc_2', 'countryid(usa)']",answer elevation_1 highest place loc_2 countryid(usa),answer elevation_1 place highest place loc_2 countryid(usa),1
85,363,"['answer', 'elevation_1', 'highest', 'mountain', 'loc_2', 'stateid(texas)']",answer elevation_1 highest mountain loc_2 stateid(texas),answer elevation_1 place highest place stateid(texas),1
86,364,"['answer', 'elevation_1', 'highest', 'place', 'loc_2', 'countryid(usa)']",answer elevation_1 highest place loc_2 countryid(usa),answer elevation_1 place highest place loc_2 countryid(usa),1
87,376,"['answer', 'highest', 'place', 'loc_2', 'state', 'elevation_2', 'place', '0', 'loc_1']",answer highest place loc_2 state loc_1 place elevation_2 0,answer high_point_1 place loc_2 state lowest place stateid(kansas),0
88,386,"['answer', 'highest', 'place', 'loc_2', 'next_to_2', 'stateid(georgia)', 'state']",answer highest place loc_2 state next_to_2 stateid(georgia),answer high_point_1 stateid(georgia) stateid(georgia),0
89,389,"['answer', 'highest', 'place', 'loc_2', 'smallest', 'state(all)']",answer highest place loc_2 smallest state(all),answer highest place loc_2 smallest state(all),1
90,390,"['answer', 'highest', 'place', 'loc_2', 'state', 'loc_1', 'capital', 'cityid(austin, _)']","answer highest place loc_2 state loc_1 capital cityid(austin, _)","answer highest place loc_2 loc_1 capital loc_2 cityid(austin, _)",1
91,391,"['answer', 'highest', 'place', 'loc_2', 'state', 'loc_1', 'capital', 'cityid(des moines, _)']","answer highest place loc_2 state loc_1 capital cityid(des moines, _)",answer highest place loc_2 state loc_1 loc_2 stateid(maryland),1
92,392,"['answer', 'highest', 'place', 'loc_2', 'state', 'loc_1', 'capital', 'cityid(des moines, _)']","answer highest place loc_2 state loc_1 capital cityid(des moines, _)",answer highest place loc_2 capital loc_2 stateid(michigan),1
93,393,"['answer', 'highest', 'place', 'loc_2', 'state', 'most', 'traverse_1', 'river(all)']",answer highest place loc_2 most state traverse_1 river(all),answer highest place loc_2 countryid(usa) loc_1 river river,0
94,394,"['answer', 'highest', 'place', 'loc_2', 'state(all)', 'smallest_one', 'population_1']",answer highest place loc_2 smallest_one population_1 state(all),answer highest place loc_2 smallest_one population_1 state(all),0
95,395,"['answer', 'highest', 'place', 'loc_2', 'state', 'next_to_2', 'stateid(colorado)']",answer highest place loc_2 state next_to_2 stateid(colorado),answer highest place loc_2 state next_to_2 stateid(colorado),1
96,401,"['answer', 'highest', 'place', 'loc_2', 'area_1', 'largest_one', 'state(all)']",answer highest place loc_2 largest_one area_1 state(all),answer highest largest_one largest_one state(all),0
97,402,"['answer', 'highest', 'place', 'loc_2', 'state(all)', 'smallest_one', 'density_1']",answer highest place loc_2 smallest_one density_1 state(all),answer highest place largest_one density_1 state(all),0
98,405,"['answer', 'largest', 'capital', 'city', 'loc_2', 'countryid(usa)']",answer largest capital city loc_2 countryid(usa),answer largest city loc_2 countryid(usa),1
99,406,"['answer', 'largest', 'city', 'loc_2', 'state', 'stateid(texas)', 'next_to_2']",answer largest city loc_2 state next_to_2 stateid(texas),answer largest city loc_2 countryid(usa) stateid(texas),0
100,410,"['answer', 'largest_one', 'population_1', 'city', 'loc_2', 'stateid(minnesota)']",answer largest_one population_1 city loc_2 stateid(minnesota),answer smallest_one population_1 loc_2 stateid(minnesota),1
101,413,"['answer', 'largest', 'city', 'loc_2', 'smallest', 'state', 'traverse_1', 'riverid(mississippi)']",answer largest city loc_2 smallest state traverse_1 riverid(mississippi),answer largest city loc_2 smallest riverid(mississippi),1
102,414,"['answer', 'largest', 'city', 'loc_2', 'state', 'stateid(california)', 'next_to_2']",answer largest city loc_2 state next_to_2 stateid(california),answer largest city loc_2 stateid(california) stateid(california),0
103,416,"['answer', 'largest', 'city', 'loc_2', 'smallest', 'state', 'loc_2', 'countryid(usa)']",answer largest city loc_2 smallest state loc_2 countryid(usa),answer largest city loc_2 smallest smallest countryid(usa),1
104,429,"['answer', 'largest', 'state', 'next_to_2', 'state(all)', 'largest_one', 'population_1']",answer largest state next_to_2 largest_one population_1 state(all),answer largest largest_one largest_one population_1 state(all),0
105,430,"['answer', 'largest', 'state', 'next_to_2', 'state', 'lowest', 'place', 'loc_2', 'countryid(usa)', 'loc_1']",answer largest state next_to_2 state loc_1 lowest place loc_2 countryid(usa),answer largest state state next_to_2 lowest place(all),0
106,434,"['answer', 'len', 'intersection', 'riverid(colorado)', 'river', 'loc_2', 'stateid(texas)']",answer len intersection riverid(colorado) river loc_2 stateid(texas),answer loc_1 river stateid(texas),0
107,435,"['answer', 'len', 'longest', 'river', 'loc_2', 'countryid(usa)']",answer len longest river loc_2 countryid(usa),answer len longest river loc_2 countryid(usa),1
108,436,"['answer', 'len', 'longest', 'river', 'traverse_2', 'stateid(texas)']",answer len longest river traverse_2 stateid(texas),answer longest river river next_to_2 stateid(texas),1
109,438,"['answer', 'len', 'river', 'traverse_2', 'most', 'state(all)']",answer len most river traverse_2 state(all),answer len most river traverse_2 state(all),0
110,439,"['answer', 'len', 'river', 'traverse_2', 'state(all)', 'most']",answer len most river traverse_2 state(all),answer len most river traverse_2 state(all),1
111,440,"['answer', 'len', 'river', 'traverse_2', 'most', 'state(all)']",answer len most river traverse_2 state(all),answer river river river state density_1 state(all) state(all),1
112,441,"['answer', 'len', 'river', 'most', 'state(all)', 'traverse_2']",answer len most river traverse_2 state(all),answer len river traverse_2 state(all),0
113,451,"['answer', 'longest', 'river', 'loc_2', 'largest', 'state(all)']",answer longest river loc_2 largest state(all),answer longest river loc_2 state(all),1
114,452,"['answer', 'longest', 'river', 'loc_2', 'smallest', 'state', 'loc_2', 'countryid(usa)']",answer longest river loc_2 smallest state loc_2 countryid(usa),answer longest river loc_2 smallest state(all),1
115,453,"['answer', 'longest', 'river', 'loc_2', 'state', 'loc_1', 'highest', 'place(all)']",answer longest river loc_2 state loc_1 highest place(all),answer longest river loc_2 largest highest state(all),0
116,454,"['answer', 'longest', 'river', 'loc_2', 'state', 'loc_1', 'major', 'most', 'city(all)']",answer longest river loc_2 most state loc_1 major city(all),answer longest river loc_2 largest_one area_1 state(all),1
117,455,"['answer', 'longest', 'river', 'loc_2', 'state', 'next_to_2', 'stateid(nebraska)']",answer longest river loc_2 state next_to_2 stateid(nebraska),answer longest river loc_2 countryid(usa) stateid(nebraska),1
118,458,"['answer', 'longest', 'river(all)', 'exclude', 'traverse_2', 'stateid(texas)']",answer longest exclude river(all) traverse_2 stateid(texas),answer longest river traverse_2 stateid(texas),0
119,459,"['answer', 'longest', 'river', 'traverse_2', 'state', 'next_to_2', 'stateid(indiana)']",answer longest river traverse_2 state next_to_2 stateid(indiana),answer longest most river state next_to_2 stateid(indiana),1
120,461,"['answer', 'longest', 'river', 'traverse_2', 'state', 'next_to_2', 'state(all)', 'most', 'next_to_2', 'state']",answer longest river traverse_2 state next_to_2 most state next_to_2 state(all),answer longest most river state state state next_to_2 next_to_2,0
121,462,"['answer', 'longest', 'river', 'traverse_2', 'next_to_2', 'stateid(tennessee)', 'state']",answer longest river traverse_2 state next_to_2 stateid(tennessee),answer longest river traverse_2 stateid(tennessee) stateid(tennessee),0
122,477,"['answer', 'lowest', 'place', 'loc_2', 'state', 'traverse_1', 'riverid(colorado)']",answer lowest place loc_2 state traverse_1 riverid(colorado),answer lowest place loc_2 state traverse_1 riverid(colorado),1
123,479,"['answer', 'lowest', 'place', 'loc_2', 'state(all)', 'largest_one', 'area_1']",answer lowest place loc_2 largest_one area_1 state(all),answer lowest place largest_one area_1 state(all),0
124,482,"['answer', 'highest', 'place', 'loc_2', 'cityid(san francisco, _)']","answer highest place loc_2 cityid(san francisco, _)","answer lowest density_1 cityid(san francisco, _)",1
125,483,"['answer', 'largest_one', 'density_1', 'state', 'loc_2', 'countryid(usa)']",answer largest_one density_1 state loc_2 countryid(usa),answer smallest state loc_2 countryid(usa),1
126,484,"['answer', 'largest_one', 'population_1', 'capital', 'loc_2', 'countryid(usa)']",answer largest_one population_1 capital loc_2 countryid(usa),answer city loc_2 countryid(usa),1
127,485,"['answer', 'largest_one', 'population_1', 'state', 'next_to_2', 'stateid(oklahoma)']",answer largest_one population_1 state next_to_2 stateid(oklahoma),answer smallest_one population_1 next_to_2 stateid(oklahoma),1
128,487,"['answer', 'stateid(texas)', 'city', 'loc_2', 'largest_one', 'population_1']",answer largest_one population_1 city loc_2 stateid(texas),answer largest_one population_1 city(all),0
129,488,"['answer', 'largest_one', 'population_1', 'city', 'loc_2', 'stateid(wyoming)']",answer largest_one population_1 city loc_2 stateid(wyoming),answer population_1 loc_2 stateid(wyoming),1
130,490,"['answer', 'largest_one', 'population_1', 'state', 'loc_2', 'countryid(usa)']",answer largest_one population_1 state loc_2 countryid(usa),answer smallest_one population_1 loc_2 countryid(usa),1
131,491,"['answer', 'state', 'traverse_1', 'riverid(mississippi)', 'largest_one', 'population_1']",answer largest_one population_1 state traverse_1 riverid(mississippi),answer largest_one traverse_1 riverid(mississippi) population_1 capital_1 state(all),0
132,494,"['answer', 'density_1', 'state', 'loc_1', 'capital', 'cityid(austin, _)']","answer density_1 state loc_1 capital cityid(austin, _)","answer density_1 largest_one loc_1 loc_2 cityid(austin, _)",1
133,539,"['answer', 'population_1', 'capital', 'loc_2', 'largest', 'state(all)']",answer population_1 capital loc_2 largest state(all),answer population_1 capital loc_2 largest state(all),1
134,540,"['answer', 'population_1', 'capital', 'loc_2', 'largest', 'state', 'traverse_1', 'riverid(mississippi)']",answer population_1 capital loc_2 largest state traverse_1 riverid(mississippi),answer population_1 capital loc_2 largest state traverse_1 riverid(mississippi),1
135,541,"['answer', 'population_1', 'capital', 'loc_2', 'smallest', 'state(all)']",answer population_1 capital loc_2 smallest state(all),answer smallest capital loc_2 population_1 state(all),1
136,542,"['answer', 'population_1', 'largest', 'city', 'loc_2', 'state(all)', 'largest_one', 'area_1']",answer population_1 largest city loc_2 largest_one area_1 state(all),answer population_1 largest largest_one largest_one area_1 state(all),0
137,544,"['answer', 'population_1', 'largest', 'state', 'next_to_2', 'stateid(texas)']",answer population_1 largest state next_to_2 stateid(texas),answer population_1 largest stateid(texas) stateid(texas),0
138,545,"['answer', 'population_1', 'major', 'city', 'loc_2', 'stateid(wisconsin)']",answer population_1 major city loc_2 stateid(wisconsin),answer population_1 major city loc_2 stateid(wisconsin),1
139,547,"['answer', 'population_1', 'state(all)', 'next_to_2', 'most', 'state']",answer population_1 most state next_to_2 state(all),answer population_1 most state next_to_2 state(all),0
140,567,"['answer', 'size', 'largest', 'state', 'loc_2', 'countryid(usa)']",answer size largest state loc_2 countryid(usa),answer area_1 largest state(all),1
141,571,"['answer', 'smallest', 'city', 'loc_2', 'largest', 'state(all)']",answer smallest city loc_2 largest state(all),answer smallest city loc_2,1
142,575,"['answer', 'smallest', 'city', 'loc_2', 'smallest', 'state', 'loc_2', 'countryid(usa)']",answer smallest city loc_2 smallest state loc_2 countryid(usa),answer smallest city loc_2 state(all),1
143,581,"['answer', 'smallest', 'state(all)', 'most', 'state', 'next_to_2']",answer smallest most state next_to_2 state(all),answer smallest state next_to_2 state(all),0
144,583,"['answer', 'smallest', 'state', 'traverse_1', 'longest', 'river(all)']",answer smallest state traverse_1 longest river(all),answer smallest state state traverse_1 longest river(all),1
145,585,"['answer', 'state', 'loc_1', 'highest', 'place', 'loc_2', 'countryid(usa)']",answer state loc_1 highest place loc_2 countryid(usa),answer state highest place loc_2 countryid(usa),1
146,587,"['answer', 'state', 'largest_one', 'density_1', 'loc_2', 'countryid(usa)']",answer largest_one density_1 state loc_2 countryid(usa),answer largest_one density_1 state(all) countryid(usa),0
147,597,"['answer', 'sum', 'population_1', 'next_to_2', 'stateid(texas)', 'state']",answer sum population_1 state next_to_2 stateid(texas),answer density_1 population_1 next_to_2 stateid(texas),0
148,608,"['answer', 'river', 'traverse_2', 'state', 'loc_1', 'most', 'city(all)']",answer river traverse_2 most state loc_1 city(all),answer most river river most state(all),0
149,611,"['answer', 'river', 'traverse_2', 'state(all)', 'next_to_2', 'most', 'state']",answer river traverse_2 most state next_to_2 state(all),answer most river most next_to_2 state(all),0
150,615,"['answer', 'river', 'loc_2', 'next_to_2', 'stateid(texas)', 'state']",answer river loc_2 state next_to_2 stateid(texas),answer river traverse_2 next_to_2 stateid(texas),0
151,619,"['answer', 'river(all)', 'traverse_2', 'exclude', 'stateid(tennessee)']",answer exclude river(all) traverse_2 stateid(tennessee),answer river traverse_2 loc_2 stateid(tennessee),1
