,ID,NL,MR,PRED,MONOTONIC
49,188,fiumi in new york,answer river loc_2 stateid(new york),answer river loc_2 stateid(new york),1
50,190,san antonio è in quale stato,"cityid(san antonio, _) loc_1 answer state","cityid(san antonio, _) loc_1 answer state",0
51,195,dimmi che città sono in texas,answer city loc_2 stateid(texas),answer city loc_2 stateid(texas),1
52,196,tramite quali stati scorre il fiume più lungo in texas,traverse_1 answer state river longest loc_2 stateid(texas),traverse_1 answer state river longest loc_2 stateid(texas),0
53,199,quali sono tutti i fiumi in texas,answer river loc_2 stateid(texas),answer river loc_2 stateid(texas),1
54,203,quale è la capitale del texas,answer capital city loc_2 stateid(texas),answer capital loc_2 stateid(texas),1
55,204,quali sono le capitali degli stati che confinano con il missouri,answer capital loc_2 state next_to_2 stateid(missouri),answer capital loc_2 state next_to_2 stateid(missouri),1
56,207,quali sono le città in stati attraverso cui scorre il mississippi,answer city loc_2 state traverse_1 riverid(mississippi),answer city loc_2 state traverse_1 riverid(mississippi),1
57,208,quali sono le città dello stato con il picco più alto,answer city loc_2 state loc_1 place(all) highest,answer city loc_2 state loc_1 place(all) highest,0
58,209,quali sono i picchi più alti di tutti gli stati,answer place highest loc_2 state(all),answer place highest loc_2 state(all),0
59,213,quali sono le grandi città in alabama,answer major city loc_2 stateid(alabama),answer major city loc_2 stateid(alabama),1
60,214,quali sono le grandi città in alaska,answer major city loc_2 stateid(alaska),answer major city loc_2 stateid(alaska),1
61,220,quali sono le grandi città in new york,answer major city loc_2 stateid(new york),answer major city loc_2 stateid(new york),1
62,225,quali sono le grandi città negli stati attraverso i quali scorre il mississippi,answer major city loc_2 state traverse_1 riverid(mississippi),answer major city loc_2 state traverse_1 riverid(mississippi),1
63,229,quali sono le grandi città nello stato della california,answer major city loc_2 stateid(california),answer major city loc_2 stateid(california),1
64,231,quali sono le grandi città in us,answer major city loc_2 countryid(usa),answer major city loc_2 countryid(usa),1
65,232,quali sono le grandi città in vermont,answer major city loc_2 stateid(vermont),answer major city loc_2 stateid(vermont),1
66,238,quali sono i grandi laghi in ohio,answer major river loc_2 stateid(ohio),answer major lake loc_2 stateid(ohio),1
67,242,quali sono le densità di popolazione di ogni stato americano,answer density_1 state(all),answer density_1 state(all),1
68,243,quale è la popolazione del mississippi,answer population_1 stateid(mississippi),answer population_1 stateid(mississippi),1
69,245,quale è la popolazione degli stati attraverso cui scorre il fiume mississippi,answer population_1 state traverse_1 riverid(mississippi),answer population_1 state traverse_1 riverid(mississippi),1
70,247,quale è la popolazione degli stati attraverso cui scorre il mississippi,answer population_1 state traverse_1 riverid(mississippi),answer population_1 state traverse_1 riverid(mississippi),1
71,249,quale è la popolazione degli stati che confinano con il texas,answer population_1 state next_to_2 stateid(texas),answer population_1 state next_to_2 stateid(texas),1
72,250,quale è la popolazione delle grandi città del texas,answer population_1 major city loc_2 stateid(texas),answer population_1 major city loc_2 stateid(texas),1
73,255,quali sono i fiumi in alaska,answer river loc_2 stateid(alaska),answer river loc_2 stateid(alaska),1
74,272,quale città ha più abitanti,answer city(all) largest_one population_1,answer city(all) largest_one population_1,0
75,273,quale città in usa ha la densità di popolazione più elevata,answer city loc_2 countryid(usa) density_1 largest_one,answer city loc_2 countryid(usa) density_1 highest_one,0
76,275,quale è la capitale dello stato con il punto più basso,answer capital loc_2 state loc_1 place(all) lowest,answer capital loc_2 state loc_1 place(all) lowest,0
77,281,quale è l area della florida,answer area_1 stateid(florida),answer area_1 stateid(florida),1
78,286,quale è l area dell ohio,answer area_1 stateid(ohio),answer area_1 stateid(ohio),1
79,295,quale è l area dello stato del texas,answer area_1 stateid(texas),answer area_1 stateid(texas),1
80,296,quale è l area del wisconsin,answer area_1 stateid(wisconsin),answer area_1 stateid(wisconsin),1
81,300,quale è la più grande città americana in uno stato con un fiume,answer largest city loc_2 state loc_1 river(all),answer largest city loc_2 state loc_1 river(all),1
82,301,quale è la più grande capitale in usa,answer largest capital city loc_2 countryid(usa),answer largest capital loc_2 countryid(usa),1
83,304,quale è la città più grande in kansas,answer city largest loc_2 stateid(kansas),answer city largest loc_2 stateid(kansas),0
84,305,quale è la città più grande in louisiana,answer city largest loc_2 stateid(louisiana),answer city largest loc_2 stateid(louisiana),0
85,319,quale è la capitale della california,answer capital loc_2 stateid(california),answer capital loc_2 stateid(california),1
86,320,quale è la capitale del colorado,answer capital loc_2 stateid(colorado),answer capital loc_2 stateid(colorado),1
87,323,quale è la capitale dell illinois,answer capital loc_2 stateid(illinois),answer capital loc_2 stateid(illinois),1
88,325,quale è la capitale dell iowa,answer capital loc_2 stateid(iowa),answer capital loc_2 stateid(iowa),1
89,328,quale è la capitale del massachusetts,answer capital loc_2 stateid(massachusetts),answer capital loc_2 stateid(massachusetts),1
90,331,quale è la capitale del new jersey,answer capital loc_2 stateid(new jersey),answer capital loc_2 stateid(new jersey),1
91,332,quale è la capitale di new york,answer capital loc_2 stateid(new york),answer capital loc_2 stateid(new york),1
92,333,quale è la capitale del north dakota,answer capital loc_2 stateid(north dakota),answer capital loc_2 stateid(north dakota),1
93,334,quale è la capitale dell ohio,answer capital loc_2 stateid(ohio),answer capital loc_2 stateid(ohio),1
94,336,quale è la capitale degli stati che hanno città chiamate durham,"answer capital loc_2 state loc_1 city cityid(durham, _)","answer capital loc_2 state loc_1 city cityid(durham, _)",1
95,339,quale è la capitale dello stato della florida,answer capital loc_2 stateid(florida),answer capital loc_2 stateid(florida),1
96,341,quale è la capitale dello stato più piccolo,answer capital loc_2 state(all) smallest,answer capital loc_2 state(all) smallest,0
97,347,quale è la capitale dello stato con la più grande popolazione,answer capital loc_2 state(all) largest_one population_1,answer capital loc_2 state(all) largest_one population_1,0
98,348,quale è la capitale dello stato con la più grande densità di popolazione,answer capital loc_2 state(all) largest_one density_1,answer capital loc_2 state(all) largest_one density_1,0
99,349,quale è la capitale dello stato con il fiume più lungo,answer capital loc_2 state loc_1 river(all) longest,answer capital loc_2 state loc_1 river(all) longest,0
100,350,quale è la capitale dello stato con più abitanti,answer capital loc_2 state(all) largest_one population_1,answer capital loc_2 state(all) largest_one population_1,0
101,356,quale è la area combinata di tutti i cinquanta stati,answer area_1 sum state(all),answer area_1 sum state(all),0
102,359,quale è la densità di popolazione di new york,answer density_1 stateid(new york),answer density_1 stateid(new york),1
103,365,quale è il picco più alto del wyoming,answer high_point_1 stateid(wyoming),answer place highest loc_2 stateid(wyoming),1
104,368,quale è il picco più alto in texas,answer place highest loc_2 stateid(texas),answer place highest loc_2 stateid(texas),0
105,369,quale è il picco più alto in usa,answer place highest loc_2 countryid(usa),answer place highest loc_2 countryid(usa),0
106,372,quale è la montagna più alta in usa,answer mountain highest loc_2 countryid(usa),answer mountain highest loc_2 countryid(usa),0
107,373,quale è la montagna più alta in usa,answer mountain highest loc_2 countryid(usa),answer mountain highest loc_2 countryid(usa),0
108,375,quale è il picco più alto in delaware,answer place highest loc_2 stateid(delaware),answer place highest loc_2 stateid(delaware),0
109,378,quale è il picco più alto in iowa,answer place highest loc_2 stateid(iowa),answer place highest loc_2 stateid(iowa),0
110,380,quale è il picco più alto in maine,answer place highest loc_2 stateid(maine),answer place highest loc_2 stateid(maine),0
111,381,quale è il picco più alto in montana,answer place highest loc_2 stateid(montana),answer place highest loc_2 stateid(montana),0
112,382,quale è il picco più alto in nevada,answer place highest loc_2 stateid(nevada),answer place highest loc_2 stateid(nevada),0
113,386,quale è il picco più alto in uno stato che confina con la georgia,answer place highest loc_2 state next_to_2 stateid(georgia),answer place highest loc_2 state next_to_2 stateid(georgia),0
114,390,quale è il picco più alto nello stato con capitale austin,"answer place highest loc_2 state loc_1 capital cityid(austin, _)","answer place highest loc_2 state loc_1 capital cityid(austin, _)",0
115,395,quale è il picco più alto negli stati che confinano con il colorado,answer place highest loc_2 state next_to_2 stateid(colorado),answer place highest loc_2 state next_to_2 stateid(colorado),0
116,398,quale è il picco più alto in usa,answer place highest loc_2 countryid(usa),answer place highest loc_2 countryid(usa),0
117,399,quale è il picco più alto in virginia,answer place highest loc_2 stateid(virginia),answer place highest loc_2 stateid(virginia),0
118,402,quale è il picco più alto dello stato con la più piccola densità di popolazione,answer place highest loc_2 state(all) smallest_one density_1,answer place highest loc_2 state(all) smallest_one density_1,0
119,403,quale è il picco più alto in usa,answer place highest loc_2 countryid(usa),answer place highest loc_2 countryid(usa),0
120,405,quale è la capitale più grossa in usa,answer capital city largest loc_2 countryid(usa),answer capital largest loc_2 countryid(usa),0
121,408,quale è la città più grossa in california,answer city largest loc_2 stateid(california),answer city largest loc_2 stateid(california),0
122,412,quale è la città più grossa in rhode island,answer city largest loc_2 stateid(rhode island),answer city largest loc_2 stateid(rhode island),0
123,413,quale è la città più grossa nello stato più piccolo attraverso cui scorre il mississippi,answer city largest loc_2 state smallest traverse_1 riverid(mississippi),answer city largest loc_2 state smallest traverse_1 riverid(mississippi),0
124,416,quale è la città più grossa nello stato più piccolo in usa,answer city largest loc_2 state smallest loc_2 countryid(usa),answer city largest loc_2 state smallest loc_2 countryid(usa),0
125,420,quale è il fiume più grande nello stato di washington,answer river longest loc_2 stateid(washington),answer river longest loc_2 stateid(washington),0
126,422,quale è lo stato più grosso che confina con l arkansas,answer state largest next_to_2 stateid(arkansas),answer state largest next_to_2 stateid(arkansas),0
127,428,quale è lo stato più grande che confina con il texas,answer state largest next_to_2 stateid(texas),answer state largest next_to_2 stateid(texas),0
128,432,quale è lo stato meno popoloso,answer state(all) smallest_one population_1,answer state(all) smallest_one population_1,0
129,433,quale è la lunghezza del fiume colorado,answer len riverid(colorado),answer intersection len riverid(colorado),1
130,436,quale è la lunghezza del fiume più lungo che attraversa il texas,answer len river longest traverse_2 stateid(texas),answer len river longest traverse_2 stateid(texas),0
131,437,quale è la lunghezza del fiume mississippi,answer len riverid(mississippi),answer len riverid(mississippi),1
132,438,quale è la lunghezza del fiume che scorre attraverso più stati,answer len river traverse_2 most state(all),answer len river traverse_2 most state(all),0
133,440,quale è la lunghezza del fiume che attraversa più stati,answer len river traverse_2 most state(all),answer len river traverse_2 most state(all),0
134,446,quale è il fiume più lungo in florida,answer river longest loc_2 stateid(florida),answer river longest loc_2 stateid(florida),0
135,451,quale è il fiume più lungo nello stato più grande,answer river longest loc_2 state(all) largest,answer river longest loc_2 state(all) largest,0
136,454,quale è il fiume più lungo nello stato con più grandi città,answer river longest loc_2 state loc_1 most major city(all),answer river longest loc_2 state loc_1 most major city(all),0
137,455,quale è il fiume più lungo negli stati che confinano con il nebraska,answer river longest loc_2 state next_to_2 stateid(nebraska),answer river longest loc_2 state next_to_2 stateid(nebraska),0
138,459,quale è il fiume più lungo che scorre attraverso uno stato che confina con l indiana,answer river longest traverse_2 state next_to_2 stateid(indiana),answer river longest traverse_2 state next_to_2 stateid(indiana),0
139,464,quale è il punto più basso in arkansas,answer place lowest loc_2 stateid(arkansas),answer place lowest loc_2 stateid(arkansas),0
140,467,quale è il punto più basso in massachusetts,answer place lowest loc_2 stateid(massachusetts),answer place lowest loc_2 stateid(massachusetts),0
141,468,quale è il punto più basso in mississippi,answer place lowest loc_2 stateid(mississippi),answer place lowest loc_2 stateid(mississippi),0
142,469,quale è il punto più basso in nebraska in metri,answer place lowest loc_2 stateid(nebraska),answer place lowest loc_2 stateid(nebraska),0
143,472,quale è il punto più basso nello stato della california,answer place lowest loc_2 stateid(california),answer place lowest loc_2 stateid(california),0
144,475,quale è il punto più basso in usa,answer place lowest loc_2 countryid(usa),answer place lowest loc_2 countryid(usa),0
145,477,quale è il punto più basso di tutti gli stati attraverso cui passa il fiume colorado,answer place lowest loc_2 state traverse_1 riverid(colorado),answer place lowest traverse_1 state traverse_1 riverid(colorado),0
146,482,quale è la massima elevazione di san francisco,"answer highest place loc_2 cityid(san francisco, _)",answer highest place loc_2 stateid(san francisco),1
147,483,quale è lo stato più denso in usa,answer state largest_one density_1 loc_2 countryid(usa),answer state density_1 loc_2 countryid(usa),0
148,486,quale è la città più popolata,answer city(all) largest_one population_1,answer city(all) largest_one population_1,0
149,489,quale è lo stato più popolato,answer state(all) largest_one population_1,answer state(all) largest_one population_1,0
150,491,quale è lo stato più popolato attraverso cui scorre il mississippi,answer state largest_one population_1 traverse_1 riverid(mississippi),answer state largest_one population_1 traverse_1 riverid(mississippi),0
151,495,quale è la densità di popolazione del maine,answer density_1 stateid(maine),answer density_1 stateid(maine),1
152,498,quale è la densità di popolazione dello stato più grande,answer density_1 state(all) largest,answer density_1 state(all) largest,0
153,504,quale è la popolazione dell alaska,answer population_1 stateid(alaska),answer population_1 stateid(alaska),1
154,511,quale è la popolazione di boulder,"answer population_1 cityid(boulder, _)","answer population_1 cityid(boulder, _)",1
155,515,quale è la popolazione di erie pennsylvania,"answer population_1 cityid(erie, pa)","answer population_1 cityid(pennsylvania, _)",1
156,516,quale è la popolazione delle hawaii,answer population_1 stateid(hawaii),answer population_1 stateid(hawaii),1
157,517,quale è la popolazione di houston,"answer population_1 cityid(houston, _)","answer population_1 cityid(houston, _)",1
158,521,quale è la popolazione del maryland,answer population_1 stateid(maryland),answer population_1 stateid(maryland),1
159,524,quale è la popolazione del new mexico,answer population_1 stateid(new mexico),answer population_1 stateid(new mexico),1
160,526,quale è la popolazione di new york city,"answer population_1 cityid(new york, _) city",answer population_1 stateid(new york city),0
161,531,quale è la popolazione di san antonio,"answer population_1 cityid(san antonio, _)","answer population_1 cityid(san antonio, _)",1
162,537,quale è la popolazione di tempe arizona,"answer population_1 cityid(tempe, az)","answer population_1 cityid(tempe, arizona)",1
163,542,quale è la popolazione della città più grande nello stato con la area più grande,answer population_1 city largest loc_2 state(all) area_1 largest_one,answer population_1 city largest loc_2 state(all) area_1 largest_one,0
164,546,quale è la popolazione dello stato più piccolo,answer population_1 state(all) smallest,answer population_1 state(all) smallest,0
165,547,quale è la popolazione dello stato che confina con più stati,answer population_1 state next_to_2 most state(all),answer population_1 state next_to_2 most state(all),0
166,548,quale è la popolazione dello stato con la più alta densità di popolazione,answer population_1 state(all) largest_one density_1,answer population_1 state(all) largest_one density_1,0
167,550,quale è la popolazione di tucson,"answer population_1 cityid(tucson, _)","answer population_1 cityid(tucson, _)",1
168,551,quale è la popolazione dello utah,answer population_1 stateid(utah),answer population_1 stateid(utah),1
169,552,quale è la popolazione di washington,answer population_1 stateid(washington),answer population_1 stateid(washington),1
170,572,quale è la città più piccola in usa,answer city smallest loc_2 countryid(usa),answer city smallest loc_2 countryid(usa),0
171,573,quale è la città più piccola in usa,answer city smallest loc_2 countryid(usa),answer city smallest loc_2 countryid(usa),0
172,577,quale è lo stato più piccolo che confina con il wyoming,answer state smallest next_to_2 stateid(wyoming),answer state smallest next_to_2 stateid(wyoming),0
173,581,quale è lo stato più piccolo che confina con più stati,answer state smallest next_to_2 most state(all),answer state smallest next_to_2 most state(all),0
174,582,quale è lo stato più piccolo che il fiume mississippi attraversa,answer state smallest riverid(mississippi) traverse_1,answer state smallest riverid(mississippi) traverse_1,0
175,586,quale è lo stato con la area più grande,answer state(all) area_1 largest_one,answer state(all) area_1 largest_one,0
176,592,quale è lo stato con la area più piccola,answer state(all) area_1 smallest_one,answer state(all) area_1 smallest_one,0
177,596,quale è la lunghezza totale di tutti i fiumi in usa,answer len sum river(all),answer len river loc_2 countryid(usa),0
178,598,quale è la lunghezza del mississippi,answer len riverid(mississippi),answer len riverid(mississippi),1
179,599,quali grandi città sono in pennsylvania,answer major city loc_2 stateid(pennsylvania),answer major city loc_2 stateid(pennsylvania),1
180,604,quale fiume scorre attraverso più stati,answer river traverse_2 most state(all),answer river traverse_2 most state(all),0
181,608,quale fiume scorre attraverso lo stato con più città,answer river traverse_2 state loc_1 most city(all),answer river traverse_2 state loc_1 most city(all),0
182,611,quale fiume attraversa lo stato che confina con più stati,answer river traverse_2 state next_to_2 most state(all),answer river traverse_2 state next_to_2 most state(all),0
183,615,quali fiumi sono in stati che confinano con il texas,answer river loc_2 state next_to_2 stateid(texas),answer river loc_2 state next_to_2 stateid(texas),1
184,616,quali fiumi sono in texas,answer river loc_2 stateid(texas),answer river loc_2 stateid(texas),1
185,618,quali fiumi ci sono in texas,answer river loc_2 stateid(texas),answer river loc_2 stateid(texas),1
186,631,quali fiumi attraversano new york,answer river traverse_2 stateid(new york),answer river traverse_2 stateid(new york),1
187,635,quali fiumi attraversano lo stato che confina con più stati,answer river traverse_2 state next_to_2 most state(all),answer river traverse_2 state next_to_2 most state(all),0
188,636,quale stato che confina con il nevada ha la più grande popolazione,answer state next_to_2 stateid(nevada) largest_one population_1,answer state next_to_2 stateid(nevada) largest_one population_1,0
189,639,quale stato confina con new york,answer state next_to_2 stateid(new york),answer state next_to_2 stateid(new york),1
190,642,quale stato confina con più stati,answer state next_to_2 most state(all),answer state next_to_2 most state(all),0
191,645,quale stato contiene il picco più alto tra quelli che il fiume colorado attraversa,answer state loc_1 place highest loc_2 state riverid(colorado) traverse_1,answer state loc_1 place highest traverse_1 riverid(colorado) traverse_1,0
192,656,quale stato ha la più grande area,answer state(all) largest_one area_1,answer state(all) largest_one area_1,0
193,657,quale stato ha la capitale più grande,answer state loc_1 capital(all) largest,answer state loc_1 capital(all) largest,0
194,663,quale stato ha il fiume più lungo,answer state loc_1 river(all) longest,answer state loc_1 river(all) longest,0
195,664,quale stato ha la più piccola densità di popolazione,answer state(all) smallest_one density_1,answer state(all) smallest_one density_1,0
196,666,quale stato ha più grandi città,answer state loc_1 most major city(all),answer state loc_1 major city(all),0
197,669,quale stato ha più fiumi,answer state loc_1 most river(all),answer state loc_1 most river(all),0
198,676,quale stato ha la più piccola popolazione urbana,answer state(all) smallest_one population_1,answer state(all) smallest_one population_1,0
199,678,in quale stato è austin,"loc_1 answer state cityid(austin, _)","loc_1 answer state cityid(austin, _)",1
200,684,in quale stato è miami,"loc_1 answer state cityid(miami, _)","loc_1 answer state cityid(miami, _)",0
201,687,quale è lo stato più grande per popolazione,answer state(all) largest_one population_1,answer state(all) largest_one population_1,0
202,692,quali stati sono di fianco all arizona,answer state next_to_2 stateid(arizona),answer state next_to_2 stateid(arizona),1
203,698,quali stati confinano con la florida,answer state next_to_2 stateid(florida),answer state next_to_2 stateid(florida),1
204,701,quali stati confinano con l indiana,answer state next_to_2 stateid(indiana),answer state next_to_2 stateid(indiana),1
205,703,quali stati confinano con il michigan,answer state next_to_2 stateid(michigan),answer state next_to_2 stateid(michigan),1
206,705,quali stati confinano con il montana,answer state next_to_2 stateid(montana),answer state next_to_2 stateid(montana),1
207,707,quali stati confinano con il new jersey,answer state next_to_2 stateid(new jersey),answer state next_to_2 stateid(new jersey),1
208,711,quali stati confinano con stati che confinano con il mississippi,answer state next_to_2 state next_to_2 stateid(mississippi),answer state next_to_2 state next_to_2 stateid(mississippi),1
209,716,quali stati confinano con stati attraversati dall ohio,answer state next_to_2 state traverse_1 riverid(ohio),answer state next_to_2 state traverse_1 riverid(ohio),1
210,719,quali stati confinano con il texas e hanno un grande fiume,answer state next_to_2 stateid(texas) intersection loc_1 major river(all),answer state next_to_2 stateid(texas) major river(all),0
211,721,quali stati confinano con lo stato più popolato,answer state next_to_2 state(all) largest_one population_1,answer state next_to_2 state(all) largest_one population_1,0
212,722,quali stati confinano con lo stato che confina con più stati,answer state next_to_2 state next_to_2 most state(all),answer state next_to_2 state next_to_2 most state(all),0
213,723,quali stati confinano con lo stato con più città,answer state next_to_2 state loc_1 most city(all),answer state next_to_2 state loc_1 most city(all),0
214,724,quali stati confinano con lo stato con più grandi città,answer state next_to_2 state loc_1 most major city(all),answer state next_to_2 state loc_1 most major city(all),0
215,725,quali stati confinano con lo stato con la più piccola area,answer state next_to_2 state(all) smallest_one area_1,answer state next_to_2 state(all) smallest_one area_1,0
216,729,quali stati contengono almeno un grande fiume,answer state loc_1 major river(all),answer state loc_1 major river(all),1
217,731,quali stati attraversa il fiume delaware,answer state traverse_1 riverid(delaware),answer state traverse_1 riverid(delaware),1
218,732,quali stati attraversa il fiume mississippi,answer state traverse_1 riverid(mississippi),answer state traverse_1 riverid(mississippi),1
219,735,quali stati attraversa il missouri,answer state traverse_1 riverid(missouri),answer state traverse_1 riverid(missouri),1
220,737,quali stati attraversa il fiume ohio,answer state traverse_1 riverid(ohio),answer state traverse_1 riverid(ohio),1
221,742,quali stati hanno città chiamate dallas,"answer state loc_1 city cityid(dallas, _)","answer state loc_1 city cityid(dallas, _)",1
222,743,quali stati hanno città chiamate plano,"answer state loc_1 city cityid(plano, _)","answer state loc_1 city cityid(plano, _)",1
223,744,quali stati hanno città chiamate portland,"answer state loc_1 city cityid(portland, _)","answer state loc_1 city cityid(portland, _)",1
224,745,quali stati hanno città chiamate rochester,"answer state loc_1 city cityid(rochester, _)","answer state loc_1 city cityid(rochester, _)",1
225,746,quali stati hanno città chiamate salt lake city,"answer state loc_1 city cityid(salt lake city, _)","answer state loc_1 city cityid(salt lake city, _)",1
226,754,quali stati circondano il kentucky,answer state next_to_2 stateid(kentucky),answer state next_to_2 stateid(kentucky),1
227,757,dove sono le montagne,answer loc_1 mountain(all),answer mountain(all),1
228,760,dove è dallas,"answer loc_1 cityid(dallas, _)","answer loc_1 cityid(dallas, _)",1
229,769,dove è portland,"answer loc_1 cityid(portland, _)","answer loc_1 cityid(portland, _)",1
230,774,dove è il fiume chattahoochee,answer loc_1 riverid(chattahoochee),answer riverid(chattahoochee),1
231,775,dove è la montagna più alta degli usa,answer mountain highest loc_2 countryid(usa),answer mountain highest loc_2 countryid(usa),0
232,776,dove è il picco più alto in hawaii,answer place highest loc_2 stateid(hawaii),answer place highest loc_2 stateid(hawaii),0
233,778,dove è il picco più basso in maryland,answer place lowest loc_2 stateid(maryland),answer place lowest loc_2 stateid(maryland),0
234,781,dove è la area più popolata del new mexico,answer city largest_one population_1 loc_2 stateid(new mexico),answer area_1 largest_one population_1 stateid(new mexico),0
235,782,dove è la città più piccola,answer loc_1 city(all) smallest,answer city(all) smallest,0
236,785,quale città in california ha la più grande popolazione,answer city loc_2 stateid(california) largest_one population_1,answer city loc_2 stateid(california) largest_one population_1,0
237,786,quale è la densità di popolazione dello stato attraverso cui scorre il fiume più grande in us,answer density_1 state traverse_1 river longest loc_2 countryid(usa),answer density_1 state traverse_1 river longest loc_2 countryid(usa),0
